,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
1,2012-09-26,0.6759474970168758,0.6772543894539462,0.6773112108642536,0.6758338541962611,0.18186892740962804,0.000397749872151687,0.0014205352576851515,0.0013637138473777677,0.000397749872151798,0.000397749872151798,119.19
2,2012-09-27,0.677368032274561,0.6777657821467129,0.6778794249673277,0.6771975680436388,0.16799555157991442,0.0014205352576851515,0.0005113926927666768,0.0005682141030740606,0.0013637138473777677,0.0013637138473777677,119.28
3,2012-09-28,0.677936246377635,0.6783908176600942,0.6785612818910165,0.6773112108642536,0.08137868787724939,0.0005682141030740606,0.0006250355133813335,0.0006818569236888283,0.00011364282061476771,0.00011364282061476771,119.39
4,2012-10-08,0.6790726745837832,0.6785612818910165,0.6790726745837832,0.6778226035570203,0.04289501889772663,0.0011364282061481212,0.0001704642309222626,0.0005113926927666768,0.0005113926927666768,0.0005113926927666768,119.42
5,2012-10-09,0.678618103301324,0.6782771748394795,0.6795840672765497,0.6782771748394795,0.09673057241173674,-0.0004545712824591819,-0.0002841070515370303,0.0005113926927665657,0.0004545712824591819,0.0004545712824591819,119.37
6,2012-10-10,0.6783908176600942,0.6789590317631683,0.6790726745837832,0.6781067106085573,0.14972210805685165,-0.00022728564122975747,0.0006818569236888283,-0.0005113926927665657,-0.00017046423092215157,-0.00017046423092215157,119.49
7,2012-10-11,0.6790726745837832,0.6795840672765497,0.6795840672765497,0.6789022103528609,0.24046987780275986,0.0006818569236889394,0.0006250355133814445,0.0005113926927665657,0.000795499744303596,0.000795499744303596,119.6
8,2012-10-12,0.6796977100971646,0.680038638559009,0.6802091027899312,0.6795840672765497,0.17638522888142114,0.0006250355133814445,0.0004545712824592929,0.0006250355133814445,0.0006818569236888283,0.0006818569236888283,119.68
9,2012-10-15,0.6802091027899312,0.6801522813796238,0.6803227456105461,0.6798681743280868,0.10096140673226475,0.0005113926927665657,0.00011364282061476771,0.00011364282061487874,0.0002841070515370303,0.0002841070515370303,119.7
10,2012-10-16,0.6802091027899312,0.6801522813796238,0.6802659242002386,0.6799249957383942,0.17756878799356376,0.0,0.0,-5.682141030749488e-05,5.682141030738386e-05,5.682141030738386e-05,119.7
11,2012-10-17,0.6802091027899312,0.6804932098414682,0.6804932098414682,0.6799249957383942,0.19436103656783976,0.0,0.00034092846184441417,0.00022728564122964645,0.0,0.0,119.76
12,2012-10-18,0.6805500312517756,0.6807773168930052,0.68089095971362,0.6798113529177794,0.1900474659317103,0.00034092846184441417,0.0002841070515370303,0.000397749872151798,-0.00011364282061476771,-0.00011364282061476771,119.81
13,2012-10-19,0.6808341383033126,0.6810046025342348,0.681175066765157,0.680038638559009,0.13344561833307814,0.0002841070515370303,0.00022728564122953543,0.0002841070515370303,0.00022728564122964645,0.00022728564122964645,119.85
14,2012-10-22,0.681175066765157,0.6792999602250127,0.681175066765157,0.6790158531734757,0.16658742246828218,0.00034092846184441417,-0.0017046423092220708,0.0,-0.0010227853855333535,-0.0010227853855333535,119.55
15,2012-10-23,0.6793567816353202,0.6806068526620831,0.6806068526620831,0.6790726745837832,0.08900009939102849,-0.0018182851298368385,0.0013068924370703838,-0.0005682141030739496,5.682141030749488e-05,5.682141030749488e-05,119.78
16,2012-10-24,0.6807204954826979,0.6806068526620831,0.6807204954826979,0.6803227456105461,0.10163457948193098,0.0013637138473776567,0.0,0.00011364282061476771,0.001250071026762889,0.001250071026762889,119.78
17,2012-10-25,0.6807204954826979,0.680038638559009,0.6810046025342348,0.6798113529177794,0.11183156175540673,0.0,-0.0005682141030740606,0.0002841070515369193,-0.0005113926927666768,-0.0005113926927666768,119.68
18,2012-10-26,0.6800954599693164,0.6809477811239275,0.6809477811239275,0.6798681743280868,0.1997351363403149,-0.0006250355133814445,0.0009091425649184748,-5.6821410307272835e-05,5.682141030738386e-05,5.682141030738386e-05,119.84
19,2012-10-29,0.681175066765157,0.6807204954826979,0.6812318881754644,0.6803795670208534,0.14834191588295498,0.0010796067958406264,-0.00022728564122964645,0.0002841070515369193,0.0005113926927666768,0.0005113926927666768,119.8
20,2012-10-30,0.6808341383033126,0.6802659242002386,0.681175066765157,0.6796408886868571,0.0883715182919786,-0.00034092846184441417,-0.0004545712824592929,-5.682141030738386e-05,-0.0007386783339963232,-0.0007386783339963232,119.72
21,2012-10-31,0.6803227456105461,0.6802659242002386,0.6804932098414682,0.6800954599693164,0.08756994307848937,-0.0005113926927665657,0.0,-0.0006818569236888283,0.0004545712824592929,0.0004545712824592929,119.72
22,2012-11-01,0.6803227456105461,0.6803227456105461,0.6803795670208534,0.678788567532246,0.12234068558319701,0.0,5.682141030749488e-05,-0.00011364282061476771,-0.0013068924370703838,-0.0013068924370703838,119.73
23,2012-11-02,0.6803795670208534,0.6803795670208534,0.6804363884311608,0.6802091027899312,0.07435845777358724,5.682141030738386e-05,5.682141030738386e-05,5.682141030738386e-05,0.0014205352576851515,0.0014205352576851515,119.74
24,2012-11-05,0.6806068526620831,0.6803227456105461,0.6844707085629864,0.6801522813796238,0.07260863842349712,0.00022728564122964645,-5.682141030738386e-05,0.004034320131825586,-5.682141030738386e-05,-5.682141030738386e-05,119.73
25,2012-11-06,0.6803795670208534,0.679754531507472,0.6804363884311608,0.6796977100971646,0.0967907442776287,-0.00022728564122964645,-0.0005682141030740606,-0.004034320131825586,-0.0004545712824591819,-0.0004545712824591819,119.63
26,2012-11-07,0.6798113529177794,0.6806068526620831,0.6806068526620831,0.6798113529177794,0.09705668243491902,-0.0005682141030740606,0.0008523211546110909,0.0001704642309222626,0.00011364282061476771,0.00011364282061476771,119.78
27,2012-11-08,0.6807204954826979,0.6807773168930052,0.68089095971362,0.6796408886868571,0.0711150867522504,0.0009091425649184748,0.00017046423092215157,0.0002841070515369193,-0.0001704642309222626,-0.0001704642309222626,119.81
28,2012-11-09,0.6808341383033126,0.6810614239445423,0.6816296380476162,0.6803795670208534,0.08808570192899183,0.00011364282061476771,0.0002841070515370303,0.0007386783339962122,0.0007386783339963232,0.0007386783339963232,119.86
29,2012-11-12,0.6812887095857719,0.6812318881754644,0.6814023524063867,0.6810046025342348,0.19709294672909497,0.0004545712824592929,0.00017046423092215157,-0.00022728564122953543,0.0006250355133813335,0.0006250355133813335,119.89
30,2012-11-13,0.6813455309960793,0.6812887095857719,0.6837888516392977,0.681175066765157,0.16489938673049181,5.682141030738386e-05,5.682141030749488e-05,0.00238649923291101,0.0001704642309222626,0.0001704642309222626,119.9
31,2012-11-14,0.6813455309960793,0.6814023524063867,0.6814023524063867,0.6807773168930052,0.16671421318569737,0.0,0.00011364282061476771,-0.00238649923291101,-0.000397749872151798,-0.000397749872151798,119.92
32,2012-11-15,0.6814591738166942,0.6823114949713052,0.6824819592022273,0.6812887095857719,0.129858408078073,0.00011364282061487874,0.0009091425649184748,0.0010796067958406264,0.0005113926927666768,0.0005113926927666768,120.08
33,2012-11-16,0.6823683163816125,0.6825956020228422,0.6825956020228422,0.6822546735609977,0.131934874700148,0.0009091425649183638,0.0002841070515370303,0.00011364282061487874,0.0009659639752257476,0.0009659639752257476,120.13
34,2012-11-19,0.6828228876640718,0.6825956020228422,0.6828228876640718,0.6824819592022273,0.1434277010855112,0.0004545712824592929,0.0,0.00022728564122964645,0.00022728564122964645,0.00022728564122964645,120.13
35,2012-11-20,0.6826524234331496,0.6829365304846866,0.6829365304846866,0.6825956020228422,0.09498881179368572,-0.0001704642309222626,0.00034092846184441417,0.00011364282061476771,0.00011364282061487874,0.00011364282061487874,120.19
36,2012-11-21,0.682993351894994,0.6823114949713052,0.6831638161259163,0.6823114949713052,0.10816376418001059,0.00034092846184441417,-0.0006250355133814445,0.00022728564122964645,-0.0002841070515370303,-0.0002841070515370303,120.08
37,2012-11-22,0.6823683163816125,0.6816296380476162,0.6823683163816125,0.6807773168930052,0.10422787945211368,-0.0006250355133814445,-0.0006818569236889394,-0.0007954997443037071,-0.0015341780782999193,-0.0015341780782999193,119.96
38,2012-11-23,0.6817432808682311,0.6824251377919199,0.6824251377919199,0.6816864594579237,0.10867092704967134,-0.0006250355133814445,0.0007954997443037071,5.682141030738386e-05,0.0009091425649184748,0.0009091425649184748,120.1
39,2012-11-26,0.6826524234331496,0.6825956020228422,0.6826524234331496,0.6823683163816125,0.11833979375018468,0.0009091425649184748,0.0001704642309222626,0.00022728564122964645,0.0006818569236888283,0.0006818569236888283,120.13
40,2012-11-27,0.6826524234331496,0.682709244843457,0.6831069947156088,0.6825387806125348,0.22090542540703312,0.0,0.00011364282061476771,0.0004545712824591819,0.0001704642309222626,0.0001704642309222626,120.15
41,2012-11-28,0.6827660662537643,0.6824819592022273,0.6828228876640718,0.6824819592022273,0.09366610524166795,0.00011364282061476771,-0.00022728564122964645,-0.0002841070515369193,-5.682141030749488e-05,-5.682141030749488e-05,120.11
