,date,open,close,high,low,volume,dopen,dclose,dhigh,dlow,dvolume,price
1,2012-09-26,0.288827907042115,0.2835152247700297,0.2893057673523025,0.2827299175690965,0.0603372983443867,-0.00167075424628077,-0.005435661028383498,-0.0023014595821533312,-0.004854147195030245,-0.004854147195030245,1613.78
2,2012-09-27,0.28341157124686406,0.2898978222219099,0.2914508682300195,0.2824997716108812,0.08765821648253572,-0.005416335795250915,0.00638259745188019,0.0021451008777169656,-0.00023014595821529982,-0.00023014595821529982,1650.11
3,2012-09-28,0.28869790092831393,0.2958745897780058,0.29598175697992285,0.2879828673024083,0.106764375821896,0.005286329681449875,0.0059767675560958855,0.004530888749903372,0.005483095691527107,0.005483095691527107,1684.13
4,2012-10-08,0.2956690395710501,0.29427586594612826,0.29732573910232535,0.29227482589721787,0.06402199008164655,0.0069711386427361854,-0.0015987238318775354,0.0013439821224024984,0.004291958594809575,0.004291958594809575,1675.03
5,2012-10-09,0.29510685097082945,0.30136998334516274,0.30147012318957706,0.2950963099345753,0.09599618165863248,-0.00056218860022067,0.007094117399034483,0.004144384087251707,0.0028214840373574357,0.0028214840373574357,1715.41
6,2012-10-10,0.3007498190455443,0.30311101116647104,0.3031725005446202,0.29994870029022985,0.09880911385325593,0.005642968074714871,0.0017410278213083052,0.0017023773550431387,0.004852390355654546,0.004852390355654546,1725.32
7,2012-10-11,0.3021148832404551,0.2984659278571479,0.3021148832404551,0.29820591562954585,0.08356974297209889,0.0013650641949107811,-0.0046450833093231725,-0.0010576173041650927,-0.0017427846606840047,-0.0017427846606840047,1698.88
8,2012-10-12,0.3017055396659194,0.2981198305001371,0.3031742573839959,0.2959255381199008,0.10214430472519025,-0.00040934357453570325,-0.00034609735701079947,0.0010593741435407922,-0.0022803775096450485,-0.0022803775096450485,1696.91
9,2012-10-15,0.2975681829361705,0.2957691794154644,0.2975681829361705,0.2928985038755877,0.06987035577738039,-0.004137356729748909,-0.0023506510846726947,-0.005606074447825404,-0.0030270342443131093,-0.0030270342443131093,1683.53
10,2012-10-16,0.29518063822460844,0.2967459821083478,0.2981075326245072,0.29437951946929397,0.07131920707717405,-0.0023875447115620507,0.0009768026928834161,0.0005393496883366877,0.0014810155937062808,0.0014810155937062808,1689.09
11,2012-10-17,0.2976419701899495,0.29774913739186654,0.29869256013661183,0.29416694190483555,0.0645693365735106,0.0024613319653410404,0.0010031552835187418,0.0005850275121046522,-0.00021257756445841602,-0.00021257756445841602,1694.8
12,2012-10-18,0.2987522926753853,0.3030108713220568,0.30328669510404,0.29874702215725824,0.11871532239834322,0.0011103224854357996,0.005261733930190249,0.004594134967428165,0.00458008025242268,0.00458008025242268,1724.75
13,2012-10-19,0.30275964329133315,0.3011345668688203,0.3036486040154321,0.3005337278023345,0.08635547469410151,0.004007350615947869,-0.0018763044532364992,0.0003619089113920948,0.0017867056450762697,0.0017867056450762697,1714.07
14,2012-10-22,0.29937597065375504,0.3014490411170687,0.3018566278522287,0.2983956542821203,0.07358553701175272,-0.0033836726375781057,0.00031447424824843084,-0.0017919761632033682,-0.002138073520214223,-0.002138073520214223,1715.86
15,2012-10-23,0.30132079184264343,0.2986609370278494,0.3017178375415493,0.29825686397144086,0.08575857676756017,0.0019448211888883904,-0.002788104089219312,-0.00013879031067942638,-0.00013879031067942638,-0.00013879031067942638,1699.99
16,2012-10-24,0.29718694879164587,0.2987505358360096,0.3002631745384783,0.2967424684295964,0.0967389010067968,-0.0041338430509975654,8.959880816017396e-05,-0.0014546630030710106,-0.00151439554184446,-0.00151439554184446,1700.5
17,2012-10-25,0.298833107286667,0.2962681217981602,0.3001296547459259,0.2959044560473925,0.10860394882681217,0.0016461584950211439,-0.0024824140378493786,-0.00013351979255238344,-0.0008380123822038787,-0.0008380123822038787,1686.37
18,2012-10-26,0.2954494346490889,0.2896834878180758,0.2956163343897794,0.28746459968657984,0.0987787684010117,-0.0033836726375781057,-0.006584633980084409,-0.0045133203561464885,-0.008439856360812681,-0.008439856360812681,1648.89
19,2012-10-29,0.28872425351894926,0.2887629039852145,0.2899979620663242,0.28735040512716004,0.06705636725372313,-0.006725181130139646,-0.0009205838328613103,-0.00561837232345519,-0.00011419455941980017,-0.00011419455941980017,1643.65
20,2012-10-30,0.288754119788336,0.28926360320728595,0.2907709713916276,0.2877246119141819,0.06393839604310668,2.9866269386724653e-05,0.0005006992220714657,0.0007730093253033865,0.00037420678702188015,0.00037420678702188015,1646.5
21,2012-10-31,0.2892723874041644,0.28950780388050684,0.28961672792179954,0.2870341740395359,0.07029367963768299,0.000518267615828405,0.00024420067322089567,-0.0011542434698280646,-0.0006904378746460105,-0.0006904378746460105,1647.89
