date,open,close,high,low,vol
2012-09-25,1344.81,1342.69,1353.18,1338.26,15421228
2012-09-26,1341.14,1323.98,1346.44,1320.51,14462358
2012-09-27,1322.95,1362.96,1372.12,1322.48,26383937
2012-09-28,1355.04,1393.3,1395.14,1353.8,29042710
2012-10-08,1391.95,1378.95,1399.66,1371.18,17998211
2012-10-09,1385.93,1409.5,1413.25,1385.93,26153381
2012-10-10,1404.09,1411.94,1412.42,1397.2,20024586
2012-10-11,1405.33,1396.94,1409.95,1396.51,19482979
2012-10-12,1402.4,1396.21,1415.19,1384.31,18336238
2012-10-15,1395.13,1386.35,1395.52,1375.37,14336223
2012-10-16,1384.64,1392.28,1402.77,1382.05,15638842
2012-10-17,1398.05,1395.46,1401.99,1382.08,17047549
2012-10-18,1399.04,1417.38,1419.95,1398.83,23938544
2012-10-19,1416.44,1412.16,1422.02,1409.82,17440183
2012-10-22,1402.75,1415.18,1419.07,1398.28,16302055
2012-10-23,1414.33,1396.27,1416.75,1394.48,19446491
2012-10-24,1389.44,1392.61,1400.57,1388.06,18129940
2012-10-25,1392.34,1381.95,1402.19,1378.61,21066647
2012-10-26,1382.89,1351.12,1384.09,1345.33,19635536
2012-10-29,1347.39,1345.31,1352.86,1340.57,13519987
2012-10-30,1344.91,1349.52,1360.09,1342.3,17434235
2012-10-31,1350.31,1362.69,1362.93,1346.34,17935115
2012-11-01,1364.75,1391.8,1395.48,1364.53,25206953
2012-11-02,1391.35,1394.28,1396.65,1380.7,21307650
2012-11-05,1389.94,1388.37,1397.73,1380.87,18024300
2012-11-06,1389.26,1381.03,1390.44,1359.85,18264405
2012-11-07,1379.3,1381.47,1392.33,1373.87,16256325
2012-11-08,1369.0,1352.42,1374.37,1352.23,17528956
2012-11-09,1350.57,1350.2,1359.17,1346.39,14640911
2012-11-12,1351.36,1355.61,1359.25,1343.28,16398711
2012-11-13,1355.73,1330.32,1355.73,1328.9,16618103
2012-11-14,1331.4,1340.1,1341.01,1325.71,13193326
2012-11-15,1331.81,1319.15,1339.2,1318.63,13658200
2012-11-16,1316.44,1310.3,1317.05,1300.58,14602817
2012-11-19,1309.29,1309.33,1310.48,1291.83,12098404
2012-11-20,1313.72,1304.01,1317.2,1302.68,11511346
2012-11-21,1303.04,1321.63,1321.73,1289.97,14606092
2012-11-22,1310.2,1306.91,1314.24,1302.62,10919805
