date,open,close,high,low,vol
2012-09-25,3212.82,3222.32,3246.76,3189.35,1876178
2012-09-26,3212.25,3172.21,3242.94,3166.31,2151252
2012-09-27,3166.37,3307.42,3342.58,3165.9,4064740
2012-09-28,3273.57,3359.36,3362.52,3269.75,3684002
2012-10-08,3348.12,3310.09,3364.55,3287.43,2189292
2012-10-09,3324.43,3385.12,3401.37,3324.43,3563245
2012-10-10,3382.82,3400.18,3412.63,3369.47,2878833
2012-10-11,3386.74,3336.02,3386.74,3334.14,2395965
2012-10-12,3351.43,3364.24,3386.87,3307.06,2557433
2012-10-15,3357.97,3324.66,3359.26,3293.84,1813356
2012-10-16,3321.67,3321.11,3362.99,3307.04,2029940
2012-10-17,3340.51,3326.74,3354.53,3291.13,2401065
2012-10-18,3331.45,3388.14,3395.15,3331.45,3290866
2012-10-19,3387.05,3385.97,3406.14,3374.39,2633771
2012-10-22,3364.4,3408.33,3409.12,3353.27,2639854
2012-10-23,3398.28,3349.99,3404.72,3347.55,2137824
2012-10-24,3335.78,3323.19,3354.12,3313.8,1758602
2012-10-25,3315.92,3272.63,3350.57,3272.44,2503190
2012-10-26,3264.87,3200.67,3269.94,3185.78,2145268
2012-10-29,3189.16,3185.85,3208.57,3173.7,1401655
2012-10-30,3186.41,3186.25,3232.76,3181.68,1786378
2012-10-31,3185.32,3225.15,3225.24,3164.17,2022004
2012-11-01,3225.28,3272.01,3281.45,3210.02,2844357
2012-11-02,3269.81,3271.4,3286.02,3243.32,2033859
2012-11-05,3272.0,3310.98,3340.89,3270.9,3275696
2012-11-06,3303.83,3271.2,3305.59,3225.01,2240929
2012-11-07,3269.89,3266.36,3303.97,3249.37,1641586
2012-11-08,3225.05,3143.55,3225.05,3143.15,1990944
2012-11-09,3138.86,3141.68,3159.43,3128.96,1254241
2012-11-12,3149.2,3161.34,3170.76,3128.27,1231793
2012-11-13,3158.58,3103.05,3158.58,3097.32,1421251
2012-11-14,3104.78,3113.02,3115.89,3079.3,1213858
2012-11-15,3095.91,3045.98,3097.49,3044.69,1343403
2012-11-16,3042.47,3020.99,3045.24,2993.72,1677078
2012-11-19,3021.39,3045.42,3046.94,3004.9,1090232
2012-11-20,3058.4,3015.4,3068.46,3013.38,1141125
2012-11-21,3017.05,3071.54,3072.61,2996.41,1716142
2012-11-22,3055.56,3024.83,3055.56,3013.27,1313785
2012-11-23,3031.92,3036.75,3058.9,3021.57,1378739
2012-11-26,3035.85,2982.92,3036.23,2982.33,1320719
2012-11-27,2971.3,2884.76,2971.3,2883.68,1598161
2012-11-28,2872.25,2847.4,2873.29,2842.67,1409392
2012-11-29,2847.54,2800.95,2866.55,2798.3,1206993
2012-11-30,2798.92,2832.64,2842.32,2797.6,1158920
2012-12-03,2831.23,2744.41,2847.75,2742.31,1586368
2012-12-04,2742.04,2780.72,2792.02,2714.03,1620328
2012-12-05,2777.71,2892.72,2915.22,2765.8,3482496
2012-12-06,2883.64,2875.49,2900.53,2860.88,1936238
2012-12-07,2886.36,2967.77,3002.49,2874.78,4013104
2012-12-10,2971.91,3002.92,3009.75,2960.02,3362054
2012-12-11,2989.93,3020.55,3077.14,2967.6,3066540
2012-12-12,3008.17,3002.28,3025.32,2973.77,2143473
2012-12-13,2991.67,2948.36,3001.92,2945.63,1735840
