date,open,close,high,low,vol
2012-09-25,3266.28,3262.68,3289.77,3255.96,780358
2012-09-26,3268.02,3221.11,3274.34,3206.54,907434
2012-09-27,3223.13,3277.14,3304.18,3212.87,1245730
2012-09-28,3256.89,3328.53,3331.13,3251.8,1371801
2012-10-08,3328.28,3327.77,3343.44,3310.07,888300
2012-10-09,3343.07,3425.64,3426.52,3343.07,1758578
2012-10-10,3422.75,3452.04,3453.33,3409.03,1499849
2012-10-11,3446.51,3410.09,3454.74,3408.2,1379914
2012-10-12,3418.03,3397.35,3445.51,3374.59,1190742
2012-10-15,3398.5,3435.12,3435.65,3383.38,1505927
2012-10-16,3431.99,3477.87,3508.54,3422.91,2187575
2012-10-17,3481.19,3468.19,3488.12,3449.2,1324298
2012-10-18,3474.34,3485.18,3499.79,3469.2,1555152
2012-10-19,3484.32,3451.86,3489.95,3441.37,1686725
2012-10-22,3439.78,3466.01,3469.27,3433.75,1187207
2012-10-23,3465.53,3394.55,3469.23,3385.72,1684084
2012-10-24,3389.7,3367.55,3399.23,3359.87,1218492
2012-10-25,3364.36,3334.08,3380.59,3322.49,1153687
2012-10-26,3332.41,3312.83,3341.04,3272.34,1305868
2012-10-29,3305.73,3338.27,3339.81,3286.53,1186252
2012-10-30,3333.43,3337.75,3365.22,3326.29,1305925
2012-10-31,3336.49,3394.89,3395.63,3331.43,1826092
2012-11-01,3389.02,3427.77,3437.26,3387.48,1835517
2012-11-02,3429.3,3420.94,3435.39,3405.06,1360106
2012-11-05,3418.69,3402.18,3433.0,3388.6,1419346
2012-11-06,3407.01,3401.47,3410.41,3348.84,1463235
2012-11-07,3395.8,3387.11,3401.89,3370.69,1147599
2012-11-08,3366.05,3341.68,3393.9,3338.88,1537157
2012-11-09,3334.51,3301.8,3352.29,3294.68,1184044
2012-11-12,3295.35,3266.74,3313.27,3235.69,1155534
2012-11-13,3268.12,3219.56,3268.72,3211.82,1044565
2012-11-14,3216.5,3254.28,3255.33,3212.54,955170
2012-11-15,3239.37,3240.99,3282.46,3231.56,1184475
2012-11-16,3233.38,3212.56,3237.67,3189.6,1191419
2012-11-19,3205.25,3188.17,3208.34,3155.29,1114320
2012-11-20,3191.94,3177.5,3205.07,3169.47,833567
2012-11-21,3178.16,3196.72,3206.89,3137.31,958663
2012-11-22,3185.8,3145.91,3185.8,3144.68,801297
2012-11-23,3151.4,3151.16,3166.69,3140.7,934129
2012-11-26,3141.11,3134.05,3155.3,3122.09,858049
2012-11-27,3128.29,3049.84,3134.06,3048.74,1261740
2012-11-28,3040.57,2994.48,3049.97,2985.42,1089021
2012-11-29,2990.87,2995.69,3018.77,2990.76,857040
2012-11-30,2992.04,3030.92,3031.6,2984.7,890643
2012-12-03,3031.94,2966.75,3031.94,2962.85,993346
2012-12-04,2959.07,2973.31,2975.71,2913.54,1201776
2012-12-05,2970.27,3058.86,3070.62,2958.5,1739113
2012-12-06,3058.35,3044.26,3069.13,3030.65,971502
2012-12-07,3041.0,3107.26,3107.69,3027.09,1615938
2012-12-10,3113.69,3112.39,3119.32,3081.44,1882657
2012-12-11,3099.81,3093.1,3109.44,3084.52,1514102
2012-12-12,3088.34,3082.63,3100.7,3066.4,1255185
2012-12-13,3073.19,3075.9,3092.21,3062.15,1059524
2012-12-14,3082.66,3167.2,3170.89,3070.14,2535918
2012-12-17,3122.17,3095.55,3131.54,3068.67,2348432
2012-12-18,3073.58,3076.81,3095.83,3052.79,3728861
2012-12-19,3069.07,3070.63,3081.84,3058.46,2186845
2012-12-20,3066.02,3043.08,3066.02,3016.63,2780265
2012-12-21,3039.68,3075.46,3083.42,3030.85,2648859
2012-12-24,3076.5,3147.49,3148.15,3072.59,2468194
2012-12-25,3150.25,3229.1,3230.09,3140.89,3677496
2012-12-26,3224.42,3236.52,3236.88,3196.14,2486952
2012-12-27,3235.01,3222.07,3242.5,3211.5,2517648
2012-12-28,3222.91,3250.67,3251.03,3200.4,2455014
2012-12-31,3252.19,3268.42,3268.42,3216.55,2843676
2013-01-04,3271.98,3190.59,3275.32,3173.1,2990216
2013-01-07,3207.94,3246.31,3251.33,3207.94,3335139
2013-01-08,3253.96,3342.78,3351.69,3253.96,4541601
2013-01-09,3334.39,3344.29,3360.01,3324.38,3122725
2013-01-10,3346.92,3366.32,3367.98,3339.19,2632018
2013-01-11,3366.13,3322.58,3369.9,3316.01,2571547
2013-01-14,3325.95,3445.69,3446.27,3325.95,3626849
2013-01-15,3451.07,3501.26,3516.22,3441.17,4219900
2013-01-16,3499.37,3524.18,3553.27,3477.55,3690222
2013-01-17,3531.04,3529.5,3577.87,3521.55,2712277
2013-01-18,3533.52,3571.52,3589.44,3513.58,2169351
2013-01-21,3590.85,3596.11,3599.28,3560.16,2673840
2013-01-22,3593.37,3530.13,3594.87,3516.92,2537670
2013-01-23,3529.32,3548.88,3550.47,3507.69,2016614
2013-01-24,3548.52,3501.99,3590.35,3480.35,2872294
2013-01-25,3501.16,3591.51,3593.11,3501.16,2208726
2013-01-28,3593.23,3689.78,3690.38,3591.95,3071801
2013-01-29,3684.25,3683.84,3701.57,3675.95,2863261
2013-01-30,3677.2,3667.73,3678.84,3635.71,2458093
2013-01-31,3666.74,3657.2,3679.19,3635.78,2460632
2013-02-01,3632.74,3650.45,3676.74,3630.26,2697694
2013-02-04,3647.78,3564.13,3660.06,3554.28,2590479
2013-02-05,3550.69,3629.15,3635.76,3550.69,2379143
2013-02-06,3625.79,3684.26,3684.84,3620.56,2461968
2013-02-07,3675.49,3718.77,3720.1,3657.91,2253123
2013-02-08,3715.93,3808.63,3830.01,3711.52,2557406
2013-02-18,3819.67,3818.94,3826.39,3778.49,2272998
