date,open,close,high,low,vol
2012-09-25,705.07,702.91,709.92,700.2,12342292
2012-09-26,701.34,686.81,704.18,685.04,13118368
2012-09-27,685.54,702.71,707.27,685.54,17714745
2012-09-28,699.64,714.83,715.09,698.1,16541094
2012-10-08,714.09,712.48,718.01,708.91,13161688
2012-10-09,712.5,731.23,731.29,712.5,19644874
2012-10-10,729.74,736.28,736.35,727.24,19762830
2012-10-11,734.15,725.21,736.52,725.03,17873505
2012-10-12,726.64,724.58,732.55,716.52,16234242
2012-10-15,723.94,721.78,725.01,715.11,14186174
2012-10-16,721.11,725.78,731.56,719.27,16249827
2012-10-17,726.48,728.26,730.22,719.99,15953394
2012-10-18,728.19,738.15,739.66,728.13,20516010
2012-10-19,737.98,736.54,740.77,734.55,16923990
2012-10-22,732.34,738.32,739.14,730.71,14345694
2012-10-23,738.52,729.5,739.4,728.77,18634928
2012-10-24,725.98,728.74,733.68,724.92,17038349
2012-10-25,728.77,720.03,731.88,719.53,21088992
2012-10-26,718.24,706.36,719.43,702.56,20327977
2012-10-29,703.76,704.58,707.63,700.61,13785335
2012-10-30,704.21,703.94,710.61,702.92,14333262
2012-10-31,703.39,705.78,705.91,698.6,14687045
2012-11-01,706.01,718.0,719.63,705.84,18683228
2012-11-02,717.93,722.58,722.78,715.63,17852088
2012-11-05,721.23,720.56,723.8,717.34,16411938
2012-11-06,720.31,716.77,720.6,706.24,18253141
2012-11-07,715.76,716.09,719.61,712.32,14066277
2012-11-08,710.26,698.18,710.86,697.95,16205179
2012-11-09,696.57,696.05,701.29,693.17,12616367
2012-11-12,696.18,699.82,700.75,693.96,13405055
2012-11-13,699.67,685.97,699.72,684.89,15288349
2012-11-14,685.01,687.55,687.88,679.73,11903889
2012-11-15,684.17,674.44,686.41,673.73,12326272
2012-11-16,673.05,669.81,673.08,664.53,11324126
2012-11-19,669.02,670.91,671.02,661.07,10756922
2012-11-20,671.82,668.36,674.47,668.02,11449703
2012-11-21,667.57,674.47,674.5,657.95,13382298
2012-11-22,670.2,665.11,670.2,663.91,11725410
2012-11-23,665.0,667.94,671.87,664.74,11839390
2012-11-26,667.38,660.61,667.95,659.78,11016358
2012-11-27,658.77,635.72,658.77,635.55,13248999
2012-11-28,633.09,620.67,633.09,618.66,10984879
2012-11-29,620.55,611.46,625.27,610.86,11084966
2012-11-30,610.89,619.08,619.55,608.17,11720860
2012-12-03,618.52,602.13,621.48,601.75,12776455
2012-12-04,599.56,609.91,610.56,591.27,14549178
2012-12-05,607.31,631.31,635.95,606.03,22053286
2012-12-06,631.16,630.19,634.23,626.24,17683807
2012-12-07,629.44,645.51,646.42,627.96,23050291
2012-12-10,645.41,656.55,657.0,643.6,24166340
2012-12-11,654.19,652.27,659.38,651.19,23270969
2012-12-12,651.1,653.48,655.44,646.66,18519443
2012-12-13,651.91,643.96,654.62,643.25,17072254
2012-12-14,642.63,669.93,670.88,642.52,30627297
2012-12-17,671.98,676.86,677.97,669.25,29769234
2012-12-18,676.1,678.33,685.49,671.64,27769702
2012-12-19,677.97,680.75,683.74,676.19,20897656
2012-12-20,678.74,682.91,683.68,672.4,22272447
2012-12-21,682.92,680.45,689.71,677.4,22860701
2012-12-24,678.76,684.1,685.66,677.83,18338625
2012-12-25,682.42,698.89,700.83,680.0,30041650
2012-12-26,698.42,708.85,709.03,697.88,27978679
2012-12-27,709.02,704.18,712.09,702.0,28647613
2012-12-28,702.92,712.37,712.51,702.92,24970658
2012-12-31,714.43,719.48,719.99,712.28,25524993
2013-01-04,723.76,715.71,725.25,708.79,25003113
2013-01-07,714.64,724.13,724.45,713.24,24645591
2013-01-08,724.22,735.96,736.09,722.42,30871441
2013-01-09,734.23,736.77,741.94,729.43,29986401
2013-01-10,735.71,740.6,742.61,734.16,27287702
2013-01-11,740.45,723.19,741.21,721.12,30547132
2013-01-14,720.95,747.71,748.37,720.6,32872483
2013-01-15,749.01,761.14,763.18,748.78,40173595
2013-01-16,759.83,762.79,763.67,749.36,35409890
2013-01-17,761.03,754.78,763.75,751.98,29901590
2013-01-18,754.76,764.84,765.45,752.2,29674795
2013-01-21,765.17,768.96,769.06,761.39,28965482
2013-01-22,768.03,757.09,768.03,751.55,29515033
2013-01-23,754.07,760.05,760.52,748.71,26382411
2013-01-24,759.61,744.17,766.97,738.88,33719030
2013-01-25,742.83,742.95,747.27,738.98,22189723
2013-01-28,742.76,760.4,760.53,742.74,25867046
2013-01-29,760.14,765.71,766.99,757.47,29800238
2013-01-30,766.9,766.85,768.35,760.14,33168808
2013-01-31,766.37,766.15,767.5,760.62,29479628
2013-02-01,764.01,772.89,772.95,762.26,28825344
