date,open,close,high,low,vol
2012-09-25,4107.46,4117.1,4146.55,4099.33,1425167
2012-09-26,4121.23,4054.33,4131.6,4043.62,1585044
2012-09-27,4054.53,4123.23,4156.79,4048.88,2328381
2012-09-28,4098.82,4198.18,4202.21,4094.18,2503221
2012-10-08,4201.05,4180.89,4218.12,4160.64,1679475
2012-10-09,4198.7,4288.82,4289.22,4198.7,2836264
2012-10-10,4283.02,4310.31,4311.31,4267.33,2449101
2012-10-11,4298.66,4261.25,4307.37,4259.94,2209833
2012-10-12,4276.47,4247.98,4306.65,4224.04,1964560
2012-10-15,4252.72,4282.84,4283.84,4240.75,2059055
2012-10-16,4281.52,4334.28,4376.09,4268.48,3388225
2012-10-17,4338.87,4333.82,4348.78,4296.28,2236557
2012-10-18,4345.21,4374.74,4393.71,4344.84,2983756
2012-10-19,4377.56,4352.3,4392.41,4339.69,2410387
2012-10-22,4341.44,4366.59,4371.07,4334.02,2304218
2012-10-23,4364.12,4275.89,4365.52,4270.32,2635838
2012-10-24,4267.72,4248.87,4290.59,4238.3,2348405
2012-10-25,4242.39,4201.08,4252.21,4193.11,2103019
2012-10-26,4196.62,4155.54,4205.44,4123.88,2258925
2012-10-29,4144.84,4177.1,4179.41,4120.46,1766263
2012-10-30,4176.9,4176.9,4208.76,4163.66,2175210
2012-10-31,4177.0,4214.36,4214.36,4159.32,3053643
2012-11-01,4209.44,4259.71,4268.18,4209.07,2936155
2012-11-02,4261.73,4266.97,4269.66,4237.8,2710844
2012-11-05,4258.58,4238.65,4275.47,4222.89,2603611
2012-11-06,4239.13,4215.4,4243.19,4160.69,2623342
2012-11-07,4210.27,4198.95,4219.26,4182.9,1812888
2012-11-08,4171.56,4136.41,4198.26,4135.47,2433179
2012-11-09,4128.81,4110.93,4148.12,4102.04,1716015
2012-11-12,4108.58,4071.51,4125.36,4044.93,1821309
2012-11-13,4068.09,4016.19,4068.09,4007.57,1695642
2012-11-14,4005.63,4040.47,4041.89,3999.41,1657634
2012-11-15,4018.4,3994.61,4051.07,3989.33,1870484
2012-11-16,3986.59,3955.08,3992.22,3929.48,2042073
2012-11-19,3947.63,3895.99,3947.63,3849.54,2185804
2012-11-20,3897.09,3887.57,3916.44,3876.64,1744770
2012-11-21,3887.8,3905.26,3918.71,3816.13,2075080
2012-11-22,3864.71,3850.11,3865.76,3836.2,1697096
2012-11-23,3851.78,3879.95,3895.77,3850.09,1838798
2012-11-26,3867.11,3832.25,3872.3,3825.37,1481007
2012-11-27,3821.26,3746.31,3824.39,3745.03,1949213
2012-11-28,3735.19,3678.31,3742.22,3669.65,1807265
2012-11-29,3677.66,3672.45,3702.59,3667.78,1477440
2012-11-30,3667.87,3694.86,3694.86,3651.37,1583678
2012-12-03,3690.67,3582.39,3690.67,3579.78,2046256
2012-12-04,3563.57,3613.61,3618.34,3539.86,2445337
2012-12-05,3602.51,3699.85,3726.91,3586.62,3579527
