date,open,close,high,low,vol
2012-09-25,2060.79,2064.41,2075.09,2054.96,4366308
2012-09-26,2062.89,2048.99,2072.18,2045.87,3776587
2012-09-27,2048.28,2114.62,2129.55,2048.28,8662316
2012-09-28,2097.94,2146.61,2151.18,2095.76,8692165
2012-10-08,2144.29,2131.71,2158.26,2118.32,5053197
2012-10-09,2141.2,2171.56,2184.54,2141.2,7438542
2012-10-10,2167.52,2171.57,2174.24,2156.99,4642275
2012-10-11,2167.24,2152.7,2169.47,2150.25,5292373
2012-10-12,2161.81,2162.2,2181.6,2147.49,5978787
2012-10-15,2165.08,2155.18,2167.01,2140.88,3779982
2012-10-16,2152.92,2149.14,2165.18,2143.04,4066737
2012-10-17,2157.17,2148.84,2163.16,2134.08,5101608
2012-10-18,2152.37,2176.98,2183.8,2152.22,6689245
2012-10-19,2174.08,2167.79,2180.18,2166.87,4317588
2012-10-22,2160.47,2176.04,2181.96,2154.46,4573483
2012-10-23,2174.77,2152.98,2179.24,2150.11,4471606
2012-10-24,2147.07,2148.8,2160.15,2142.55,3655376
2012-10-25,2147.05,2125.16,2160.29,2123.58,4874879
2012-10-26,2123.78,2089.92,2125.61,2080.85,4850257
2012-10-29,2085.09,2081.83,2091.0,2074.08,3743526
2012-10-30,2082.66,2088.01,2100.01,2076.95,4232067
2012-10-31,2086.88,2100.96,2102.16,2081.28,4177182
2012-11-01,2102.6,2138.72,2144.97,2102.44,6717562
2012-11-02,2140.36,2153.69,2156.39,2131.91,5412176
2012-11-05,2149.78,2152.77,2163.42,2143.66,5164027
2012-11-06,2153.77,2147.74,2155.48,2116.0,5262352
2012-11-07,2142.87,2145.03,2153.81,2132.08,4165784
2012-11-08,2130.75,2109.16,2132.1,2107.64,4296044
2012-11-09,2104.44,2103.93,2112.64,2098.32,4628407
2012-11-12,2105.19,2116.04,2116.53,2098.95,5300842
2012-11-13,2115.46,2086.23,2115.46,2079.81,5369917
2012-11-14,2086.04,2095.0,2096.39,2080.83,3858423
2012-11-15,2085.14,2069.66,2095.2,2068.92,4000693
2012-11-16,2066.99,2059.85,2069.96,2048.17,4680763
2012-11-19,2059.82,2073.15,2073.64,2048.44,4136217
2012-11-20,2076.34,2061.61,2079.44,2056.97,3469032
2012-11-21,2063.08,2087.75,2088.58,2052.97,4280564
2012-11-22,2079.41,2076.56,2081.26,2067.88,3349295
2012-11-23,2083.69,2086.67,2097.26,2077.87,4103797
2012-11-26,2077.97,2071.91,2082.72,2068.07,3142847
