date,open,close,high,low,vol
2012-09-25,1736.15,1736.44,1744.79,1729.35,30330162
2012-09-26,1735.81,1709.63,1740.39,1704.86,30764165
2012-09-27,1708.07,1752.92,1763.71,1707.03,40810018
2012-09-28,1743.54,1782.89,1784.52,1740.56,44642161
2012-10-08,1781.57,1770.85,1790.92,1762.28,33111837
2012-10-09,1777.39,1808.05,1810.89,1777.39,49557366
2012-10-10,1804.43,1816.52,1817.7,1798.12,50327247
2012-10-11,1810.95,1798.45,1815.33,1797.71,46283139
2012-10-12,1803.84,1798.06,1818.99,1786.49,40560230
2012-10-15,1796.4,1789.89,1797.25,1777.81,34229636
2012-10-16,1788.32,1791.35,1803.7,1782.39,34539923
2012-10-17,1795.81,1802.11,1808.03,1783.33,35993295
2012-10-18,1804.68,1826.0,1830.85,1804.47,50362117
2012-10-19,1824.59,1819.98,1832.11,1818.09,41491754
2012-10-22,1810.63,1820.55,1824.88,1803.09,35451685
2012-10-23,1819.13,1804.09,1821.2,1801.39,44064228
2012-10-24,1795.4,1805.13,1811.08,1793.76,45921856
2012-10-25,1805.0,1791.38,1816.66,1790.88,51562647
2012-10-26,1790.34,1758.29,1791.78,1752.26,44484196
2012-10-29,1754.7,1754.5,1762.19,1748.65,30100242
2012-10-30,1754.05,1758.2,1769.67,1751.71,34455745
2012-10-31,1756.1,1765.13,1765.72,1750.99,34190179
2012-11-01,1765.82,1793.73,1797.89,1765.45,45128778
2012-11-02,1794.31,1799.46,1801.48,1785.28,41017234
2012-11-05,1795.8,1797.18,1804.76,1789.89,39076059
2012-11-06,1797.43,1787.5,1798.19,1765.82,40858831
2012-11-07,1785.54,1792.02,1798.03,1779.97,35015447
2012-11-08,1778.57,1756.66,1778.89,1756.0,39014432
2012-11-09,1752.87,1753.31,1762.89,1748.61,30737314
2012-11-12,1754.23,1761.31,1765.41,1746.81,31040594
2012-11-13,1761.04,1732.38,1761.04,1731.03,35122424
2012-11-14,1732.72,1740.79,1742.85,1727.75,28791003
2012-11-15,1732.3,1715.99,1740.16,1715.44,29632892
2012-11-16,1712.87,1702.03,1715.18,1690.31,28400381
2012-11-19,1701.4,1703.82,1705.27,1686.33,25442514
2012-11-20,1707.01,1696.67,1711.14,1695.72,24660580
2012-11-21,1696.54,1715.3,1715.79,1683.09,30358718
2012-11-22,1706.11,1696.36,1706.82,1693.86,27941238
2012-11-23,1700.46,1705.83,1713.52,1698.37,30073058
2012-11-26,1703.79,1695.31,1706.82,1693.76,28168900
2012-11-27,1691.5,1667.98,1693.88,1666.72,33887481
2012-11-28,1661.49,1647.04,1661.49,1642.85,29261335
2012-11-29,1645.68,1638.29,1652.73,1636.56,27870397
2012-11-30,1637.66,1653.46,1654.64,1634.26,31992113
2012-12-03,1651.09,1627.26,1657.87,1626.12,32565445
2012-12-04,1623.76,1642.37,1647.56,1615.81,35406999
2012-12-05,1639.94,1689.36,1696.75,1636.99,60303393
2012-12-06,1687.55,1684.07,1691.2,1674.42,45345180
2012-12-07,1683.75,1714.82,1719.43,1680.33,60564590
2012-12-10,1718.27,1731.14,1733.64,1713.64,61533484
2012-12-11,1726.28,1724.2,1736.08,1718.67,52867220
2012-12-12,1722.41,1729.36,1729.99,1715.09,42695202
2012-12-13,1724.76,1710.34,1728.33,1708.76,39852426
2012-12-14,1710.59,1772.61,1774.24,1710.53,78575293
2012-12-17,1772.54,1784.5,1796.16,1772.18,74174428
2012-12-18,1782.26,1785.8,1802.11,1772.72,63535521
2012-12-19,1783.0,1791.61,1800.24,1780.48,49671521
2012-12-20,1786.76,1799.97,1803.52,1778.2,54534100
2012-12-21,1800.37,1789.53,1820.19,1784.02,56778173
2012-12-24,1786.48,1788.7,1797.02,1782.33,42551808
2012-12-25,1785.29,1828.15,1832.07,1776.59,75025172
2012-12-26,1826.62,1838.66,1839.02,1823.66,69871529
2012-12-27,1842.55,1831.16,1852.07,1828.12,76278633
2012-12-28,1832.66,1848.55,1849.77,1828.63,63555274
2012-12-31,1850.94,1870.15,1871.25,1847.46,65658747
2013-01-04,1882.07,1866.11,1886.61,1851.17,72189005
2013-01-07,1862.62,1871.48,1876.41,1859.19,66056863
2013-01-08,1870.53,1878.83,1881.32,1861.96,71218166
2013-01-09,1875.32,1883.12,1888.17,1865.41,71468700
2013-01-10,1881.67,1887.96,1896.77,1874.07,69991956
2013-01-11,1888.56,1853.78,1893.4,1848.82,70426076
2013-01-14,1848.48,1904.43,1907.62,1847.32,78647923
2013-01-15,1905.45,1920.87,1926.62,1903.43,97846894
2013-01-16,1918.84,1916.04,1929.52,1891.8,91239849
2013-01-17,1914.32,1894.38,1916.35,1889.59,69283028
2013-01-18,1902.39,1920.41,1924.13,1894.38,66792868
2013-01-21,1924.18,1931.57,1938.0,1913.53,71225600
2013-01-22,1930.36,1905.43,1930.36,1894.45,73645263
2013-01-23,1901.28,1909.82,1913.12,1889.84,60845545
2013-01-24,1908.93,1885.67,1932.54,1874.42,79983171
2013-01-25,1883.37,1883.24,1894.21,1880.28,51456205
2013-01-28,1885.83,1916.76,1917.08,1885.67,62301599
2013-01-29,1916.42,1922.92,1924.39,1907.92,67796027
2013-01-30,1922.98,1936.15,1936.88,1911.49,69305372
2013-01-31,1935.76,1933.57,1938.28,1926.01,67374341
2013-02-01,1927.47,1941.39,1944.32,1921.17,64443402
2013-02-04,1946.45,1947.87,1953.97,1934.55,78786734
2013-02-05,1937.16,1965.2,1966.84,1933.45,74486162
2013-02-06,1965.27,1961.75,1967.29,1957.6,58349944
2013-02-07,1959.3,1965.29,1968.16,1949.41,53507584
2013-02-08,1964.91,1987.92,1994.11,1964.79,52263480
2013-02-18,1993.85,1985.84,1996.43,1974.07,59578388
2013-02-19,1984.67,1952.25,1989.46,1945.34,66721587
2013-02-20,1950.72,1975.3,1975.35,1950.19,56279754
2013-02-21,1961.41,1919.23,1961.41,1909.09,70447158
2013-02-22,1917.48,1913.27,1926.02,1909.4,52567081
2013-02-25,1918.66,1923.48,1930.68,1914.93,45589504
2013-02-26,1914.72,1893.91,1924.66,1890.82,56882150
2013-02-27,1896.6,1902.57,1910.77,1888.87,48264261
2013-02-28,1908.28,1939.39,1939.63,1900.44,59978936
2013-03-01,1937.77,1940.63,1942.0,1919.45,60880458
2013-03-04,1927.05,1883.5,1927.05,1874.13,77117801
2013-03-05,1884.96,1908.54,1909.44,1880.27,60997240
2013-03-06,1914.72,1930.51,1930.51,1908.42,71991747
2013-03-07,1927.38,1922.41,1938.42,1905.92,72845210
2013-03-08,1922.51,1916.9,1930.26,1916.22,51749558
2013-03-11,1912.76,1913.33,1918.19,1900.65,44529549
2013-03-12,1913.41,1895.49,1934.56,1874.76,61744471
2013-03-13,1892.09,1880.19,1896.69,1872.37,48484027
2013-03-14,1871.53,1882.2,1887.71,1870.32,42589986
2013-03-15,1880.46,1885.7,1908.0,1866.95,55231470
2013-03-18,1876.83,1853.02,1881.52,1852.7,49682068
2013-03-19,1856.06,1864.88,1865.59,1844.37,47022620
2013-03-20,1863.43,1901.55,1902.15,1862.6,62718548
2013-03-21,1902.03,1910.91,1914.6,1897.82,63005903
2013-03-22,1907.46,1916.41,1919.56,1904.93,56963172
2013-03-25,1920.28,1915.62,1926.7,1906.9,52974848
2013-03-26,1909.21,1896.24,1909.21,1879.16,53239124
2013-03-27,1896.26,1898.55,1913.03,1889.89,50989486
2013-03-28,1886.26,1861.74,1886.26,1858.8,58262566
2013-03-29,1862.91,1856.36,1868.18,1852.37,41710247
2013-04-01,1850.35,1854.92,1861.08,1847.15,41357331
2013-04-02,1854.45,1845.68,1869.15,1840.64,47303212
2013-04-03,1849.35,1839.43,1854.56,1833.7,44202565
2013-04-08,1820.5,1832.35,1832.91,1804.58,46714383
2013-04-09,1833.82,1841.83,1847.45,1832.95,44778860
2013-04-10,1841.3,1846.29,1851.21,1833.34,47831734
2013-04-11,1852.4,1838.1,1856.22,1835.77,41251483
2013-04-12,1836.03,1826.45,1842.45,1824.72,35945012
2013-04-15,1818.23,1796.25,1822.71,1792.76,37533451
2013-04-16,1783.83,1804.38,1805.82,1778.6,37089562
2013-04-17,1805.11,1810.21,1810.79,1796.06,32223646
2013-04-18,1801.85,1808.51,1822.33,1795.21,34859678
2013-04-19,1811.89,1841.76,1846.09,1811.89,49665375
2013-04-22,1837.54,1842.63,1843.89,1833.22,52119158
2013-04-23,1840.83,1796.1,1840.86,1794.91,51781115
2013-04-24,1798.21,1821.27,1827.32,1795.43,47414597
2013-04-25,1818.53,1808.42,1828.86,1804.24,52211128
2013-04-26,1810.57,1788.1,1816.35,1784.68,41599983
2013-05-02,1780.23,1776.72,1783.11,1768.17,36411111
2013-05-03,1779.88,1802.46,1812.43,1779.88,44219297
2013-05-06,1808.64,1827.05,1829.63,1808.64,48961574
2013-05-07,1825.66,1836.44,1838.3,1819.01,47822815
2013-05-08,1841.48,1847.77,1851.27,1836.55,49060413
2013-05-09,1849.03,1837.15,1849.26,1827.57,56882785
2013-05-10,1833.56,1848.57,1848.72,1832.18,52890936
2013-05-13,1848.57,1847.0,1851.96,1837.22,50977856
