date,open,close,high,low,vol
2012-09-25,2327.34,2316.09,2336.65,2309.38,1903906
2012-09-26,2314.11,2268.41,2320.56,2263.41,1763333
2012-09-27,2264.0,2320.37,2332.98,2260.58,2530506
2012-09-28,2307.3,2370.4,2374.25,2303.58,2729296
2012-10-08,2368.16,2354.71,2379.58,2342.01,1905004
2012-10-09,2358.03,2408.41,2408.96,2358.03,2583865
2012-10-10,2399.97,2420.89,2421.89,2392.19,2383423
2012-10-11,2411.37,2390.75,2418.05,2388.5,2726374
2012-10-12,2401.05,2396.87,2419.01,2374.43,3026798
2012-10-15,2395.13,2379.29,2395.13,2357.34,2085011
2012-10-16,2377.45,2388.98,2403.91,2370.11,2384310
2012-10-17,2395.32,2402.11,2406.41,2376.39,2275246
2012-10-18,2408.97,2440.23,2445.27,2407.06,3245569
2012-10-19,2438.83,2431.68,2444.48,2423.22,2561982
2012-10-22,2418.66,2434.79,2438.83,2409.39,2172458
2012-10-23,2434.81,2412.47,2443.3,2409.06,2470160
2012-10-24,2400.0,2404.71,2418.76,2395.95,2195416
2012-10-25,2401.95,2367.16,2403.85,2365.67,2293888
2012-10-26,2361.76,2316.4,2365.9,2306.03,2259271
2012-10-29,2309.91,2310.85,2319.81,2297.61,1366003
2012-10-30,2312.08,2312.89,2333.08,2307.99,1725979
2012-10-31,2310.14,2306.94,2310.16,2279.88,1651553
2012-11-01,2305.88,2350.48,2362.33,2305.41,2589214
2012-11-02,2348.21,2367.67,2369.25,2339.97,2743605
2012-11-05,2359.96,2353.01,2371.36,2341.5,2300590
2012-11-06,2353.13,2345.4,2353.13,2312.58,2243906
2012-11-07,2345.43,2342.76,2354.62,2332.84,1848575
2012-11-08,2325.03,2294.11,2332.2,2293.42,2133618
2012-11-09,2289.91,2291.06,2299.88,2280.65,1621469
2012-11-12,2294.24,2288.8,2299.38,2270.4,1741365
2012-11-13,2286.37,2236.27,2286.37,2232.91,1621966
2012-11-14,2234.18,2241.3,2242.15,2217.67,1356101
2012-11-15,2231.88,2195.16,2237.94,2193.79,1463761
2012-11-16,2195.34,2189.31,2199.8,2172.38,1547317
2012-11-19,2184.76,2195.82,2195.83,2163.36,1257853
2012-11-20,2198.46,2180.04,2204.07,2177.86,1161337
2012-11-21,2180.07,2198.83,2199.43,2146.73,1537910
2012-11-22,2189.34,2182.0,2190.32,2172.53,1521589
2012-11-23,2183.38,2183.35,2197.73,2177.03,1481192
2012-11-26,2180.06,2152.59,2180.06,2151.02,1269625
2012-11-27,2145.03,2087.41,2146.07,2086.55,1566482
2012-11-28,2078.9,2054.05,2079.76,2042.5,1266062
2012-11-29,2053.75,2023.32,2065.83,2021.73,1277681
2012-11-30,2017.39,2044.09,2046.95,2011.77,1542584
2012-12-03,2041.46,1996.98,2052.62,1995.83,1291590
2012-12-04,1995.01,2024.97,2026.34,1976.88,1537572
