date,open,close,high,low,vol
2012-09-25,1607.29,1608.67,1616.46,1601.71,4930763
2012-09-26,1605.69,1593.13,1610.3,1588.84,4198324
2012-09-27,1590.15,1640.49,1651.36,1589.26,9378326
2012-09-28,1631.88,1674.22,1677.16,1629.74,10730270
2012-10-08,1672.14,1651.11,1681.26,1642.92,5591753
2012-10-09,1659.6,1681.84,1690.55,1659.6,7320571
2012-10-10,1675.91,1678.66,1681.68,1665.68,4883184
2012-10-11,1671.61,1667.58,1678.41,1662.82,4888184
2012-10-12,1673.56,1666.76,1687.81,1656.68,5769406
2012-10-15,1664.38,1654.52,1665.26,1644.4,3923237
2012-10-16,1650.05,1653.53,1664.95,1648.55,4179743
2012-10-17,1659.46,1662.06,1668.58,1646.41,4724707
2012-10-18,1666.04,1687.38,1691.4,1665.1,6740814
2012-10-19,1685.49,1686.57,1693.66,1681.79,4731570
2012-10-22,1672.66,1689.02,1694.66,1668.43,4735525
2012-10-23,1687.53,1668.27,1690.99,1666.16,4256313
2012-10-24,1659.47,1665.43,1674.02,1657.93,3621161
2012-10-25,1663.66,1654.49,1676.6,1652.71,4902187
2012-10-26,1656.25,1617.48,1658.6,1613.37,5806792
2012-10-29,1615.22,1609.47,1620.98,1605.29,4141321
2012-10-30,1609.54,1613.84,1625.06,1606.69,4438390
2012-10-31,1616.14,1623.81,1625.93,1608.85,4096991
2012-11-01,1626.51,1661.4,1664.68,1626.51,7808069
2012-11-02,1660.75,1665.06,1667.97,1648.4,6255657
2012-11-05,1659.19,1662.09,1671.74,1653.09,5470482
2012-11-06,1663.27,1659.89,1665.6,1635.41,5351186
2012-11-07,1658.83,1665.54,1675.88,1654.41,5378105
2012-11-08,1651.3,1636.53,1655.72,1635.12,4812983
2012-11-09,1634.59,1633.29,1644.64,1629.29,4490403
2012-11-12,1634.09,1637.73,1643.22,1626.07,5592636
2012-11-13,1637.56,1611.52,1637.56,1608.51,5061535
2012-11-14,1613.09,1621.4,1625.39,1608.29,3775003
2012-11-15,1613.15,1598.69,1619.29,1597.96,4094977
2012-11-16,1595.13,1584.88,1596.64,1575.17,4685523
2012-11-19,1584.23,1586.84,1588.31,1568.06,4769457
2012-11-20,1592.42,1579.9,1595.53,1578.56,3656765
2012-11-21,1577.76,1600.88,1601.15,1570.37,4046027
2012-11-22,1592.84,1589.17,1595.22,1583.85,3138990
2012-11-23,1595.91,1603.75,1611.07,1590.49,4929627
2012-11-26,1602.7,1598.74,1606.84,1593.51,3842133
2012-11-27,1594.14,1582.55,1600.48,1581.62,4732635
2012-11-28,1576.52,1570.36,1578.82,1566.88,4878250
2012-11-29,1568.59,1562.36,1578.16,1560.77,4623775
2012-11-30,1562.15,1581.19,1582.86,1561.08,5901233
2012-12-03,1577.79,1562.24,1589.07,1561.63,7845007
2012-12-04,1558.4,1571.38,1575.35,1551.94,6441539
2012-12-05,1567.28,1626.54,1632.55,1566.21,16562314
2012-12-06,1623.01,1618.53,1631.72,1609.32,8813310
2012-12-07,1620.83,1652.11,1658.29,1619.2,14937798
2012-12-10,1658.4,1667.79,1672.83,1657.34,14509365
2012-12-11,1662.81,1662.8,1675.59,1655.84,8223871
2012-12-12,1663.88,1673.76,1675.76,1659.76,8869027
2012-12-13,1669.37,1651.72,1672.27,1651.04,7119658
2012-12-14,1653.66,1734.59,1738.42,1653.66,20777247
2012-12-17,1738.44,1753.27,1767.22,1737.79,17482866
2012-12-18,1749.38,1759.75,1781.6,1739.86,14729855
2012-12-19,1752.47,1760.6,1775.18,1749.69,11699087
2012-12-20,1752.78,1775.96,1779.19,1746.42,11198510
2012-12-21,1775.51,1762.77,1797.5,1758.46,11137015
2012-12-24,1757.52,1765.73,1780.53,1756.49,8481627
2012-12-25,1759.2,1810.93,1822.08,1747.43,16560919
2012-12-26,1807.82,1815.17,1823.07,1805.61,11300943
