date,open,close,high,low,vol
2012-09-25,134.69,134.72,134.73,134.69,162636
2012-09-26,134.74,134.75,134.75,134.74,55103
2012-09-27,134.76,134.76,134.77,134.74,85319
2012-09-28,134.78,134.8,134.8,134.77,58166
2012-10-08,134.93,134.92,134.93,134.92,9541
2012-10-09,134.94,134.93,134.94,134.93,30759
2012-10-10,134.94,134.95,134.96,134.94,38913
2012-10-11,134.96,134.96,134.96,134.95,7390
2012-10-12,134.97,134.97,134.97,134.96,39744
2012-10-15,135.0,135.01,135.01,135.0,81400
2012-10-16,135.02,135.03,135.03,135.02,116689
2012-10-17,135.05,135.05,135.05,135.04,68750
2012-10-18,135.06,135.06,135.06,135.06,198762
2012-10-19,135.07,135.08,135.08,135.07,121596
2012-10-22,135.12,135.11,135.12,135.1,79341
2012-10-23,135.12,135.12,135.12,135.12,87470
2012-10-24,135.13,135.14,135.14,135.12,35832
2012-10-25,135.15,135.15,135.15,135.14,126559
2012-10-26,135.16,135.17,135.17,135.15,85190
2012-10-29,135.2,135.19,135.21,135.19,133717
2012-10-30,135.21,135.2,135.21,135.15,144703
2012-10-31,135.21,135.19,135.21,135.19,65259
2012-11-01,135.21,135.19,135.21,135.19,43150
2012-11-02,135.2,135.2,135.2,135.19,79619
2012-11-05,135.24,135.24,135.24,135.24,25368
2012-11-06,135.25,135.25,135.26,135.25,69717
2012-11-07,135.26,135.26,135.26,135.26,37583
2012-11-08,135.27,135.27,135.28,135.27,46915
2012-11-09,135.29,135.3,135.3,135.28,60931
2012-11-12,135.33,135.33,135.33,135.33,70576
2012-11-13,135.34,135.34,135.34,135.34,101466
2012-11-14,135.36,135.36,135.36,135.36,181692
2012-11-15,135.37,135.37,135.37,135.37,28611
2012-11-16,135.38,135.39,135.39,135.38,76721
2012-11-19,135.42,135.42,135.42,135.42,119965
2012-11-20,135.43,135.44,135.44,135.43,54187
2012-11-21,135.45,135.46,135.46,135.45,49357
2012-11-22,135.47,135.47,135.47,135.45,28345
2012-11-23,135.48,135.47,135.48,135.47,173070
2012-11-26,135.51,135.51,135.51,135.51,17711
2012-11-27,135.52,135.52,135.52,135.52,88092
2012-11-28,135.53,135.53,135.54,135.52,22988
2012-11-29,135.54,135.46,135.54,135.43,179837
2012-11-30,135.47,135.48,135.71,135.47,20465
2012-12-03,135.52,135.51,135.57,135.51,31493
2012-12-04,135.52,135.53,135.53,135.51,94392
2012-12-05,135.54,135.54,135.54,135.54,14372
2012-12-06,135.55,135.55,135.55,135.55,67077
2012-12-07,135.57,135.56,135.57,135.55,217060
2012-12-10,135.6,135.58,135.6,135.57,18324
2012-12-11,135.59,135.42,135.59,135.41,32040
2012-12-12,135.43,135.6,135.6,135.43,141869
2012-12-13,135.61,135.61,135.66,135.61,67326
2012-12-14,135.63,135.63,135.65,135.62,79352
2012-12-17,135.67,135.65,135.67,135.65,92701
2012-12-18,135.67,135.66,135.67,135.66,88694
2012-12-19,135.67,135.68,135.68,135.67,135424
2012-12-20,135.69,135.66,135.7,135.66,183547
2012-12-21,135.67,135.68,135.71,135.67,91698
2012-12-24,135.7,135.71,135.72,135.69,45343
2012-12-25,135.73,135.7,135.76,135.7,81872
2012-12-26,135.72,135.72,135.75,135.71,19537
2012-12-27,135.74,135.73,135.74,135.73,34039
2012-12-28,135.74,135.75,135.75,135.74,183373
2012-12-31,135.78,135.79,135.82,135.78,131017
2013-01-04,135.84,135.84,135.84,135.84,71813
2013-01-07,135.88,135.88,135.88,135.88,141018
2013-01-08,135.89,135.88,135.89,135.88,63534
2013-01-09,135.89,135.89,135.89,135.89,151828
2013-01-10,135.91,135.9,135.91,135.89,132052
2013-01-11,135.91,135.88,135.92,135.87,107133
2013-01-14,135.92,135.93,135.93,135.92,69822
2013-01-15,135.94,135.94,135.94,135.92,187593
2013-01-16,135.95,135.96,135.96,135.95,408358
2013-01-17,135.97,135.99,135.99,135.95,413955
2013-01-18,136.0,135.98,136.0,135.97,253948
2013-01-21,136.02,136.01,136.02,136.01,256156
2013-01-22,136.02,136.03,136.03,136.02,141015
2013-01-23,136.04,136.04,136.05,136.03,101114
2013-01-24,136.05,136.06,136.06,136.05,288833
2013-01-25,136.07,136.07,136.07,136.07,101579
2013-01-28,136.11,136.1,136.11,136.03,119223
2013-01-29,136.11,136.12,136.12,136.11,83765
2013-01-30,136.13,136.13,136.14,136.13,38363
2013-01-31,136.14,136.12,136.14,136.12,66523
2013-02-01,136.14,136.15,136.15,136.13,51313
2013-02-04,136.18,136.18,136.19,136.18,98111
2013-02-05,136.2,136.2,136.2,136.2,63954
2013-02-06,136.21,136.26,136.26,136.21,151164
2013-02-07,136.27,136.27,136.28,136.27,89892
2013-02-08,136.29,136.19,136.46,136.17,207541
2013-02-18,136.32,136.47,136.55,136.31,69608
2013-02-19,136.48,136.45,136.48,136.33,51354
2013-02-20,136.46,136.46,136.46,136.46,123128
2013-02-21,136.48,136.49,136.49,136.48,281333
2013-02-22,136.5,136.5,136.5,136.48,177465
2013-02-25,136.54,136.54,136.55,136.54,158262
2013-02-26,136.55,136.55,136.55,136.55,182614
2013-02-27,136.57,136.58,136.58,136.56,117184
2013-02-28,136.59,136.59,136.6,136.58,50299
2013-03-01,136.6,136.6,136.6,136.6,110333
2013-03-04,136.64,136.66,136.67,136.64,313719
2013-03-05,136.67,136.67,136.67,136.67,79527
2013-03-06,136.69,136.68,136.69,136.68,101030
2013-03-07,136.7,136.68,136.7,136.67,45079
2013-03-08,136.69,136.7,136.7,136.68,97987
2013-03-11,136.73,136.73,136.74,136.58,93733
2013-03-12,136.74,136.74,136.74,136.74,91418
2013-03-13,136.75,136.76,136.76,136.75,58361
2013-03-14,136.78,136.78,136.79,136.78,86166
