date,open,close,high,low,vol
2012-09-25,1647.23,1640.55,1652.81,1633.44,4563003
2012-09-26,1641.11,1618.84,1647.12,1613.38,5209701
2012-09-27,1619.48,1661.84,1670.92,1616.63,9150277
2012-09-28,1650.86,1691.92,1693.72,1648.74,11016695
2012-10-08,1694.48,1682.87,1706.95,1673.41,7163331
2012-10-09,1688.3,1723.14,1724.41,1688.3,10579737
2012-10-10,1716.54,1728.16,1731.13,1708.22,7240881
2012-10-11,1720.91,1703.1,1726.85,1702.58,8854512
2012-10-12,1706.78,1700.14,1723.69,1687.82,6810425
2012-10-15,1700.29,1688.33,1702.45,1674.56,4904391
2012-10-16,1688.34,1692.18,1705.16,1684.68,5213376
2012-10-17,1700.21,1696.31,1703.22,1680.88,5192982
2012-10-18,1701.76,1728.27,1731.54,1700.43,8719927
2012-10-19,1728.0,1726.8,1733.66,1721.76,6592930
2012-10-22,1719.71,1728.91,1732.44,1709.66,5122116
2012-10-23,1729.71,1709.81,1733.27,1706.41,6486069
2012-10-24,1700.44,1715.45,1720.19,1699.22,7154935
2012-10-25,1717.95,1706.85,1742.09,1706.44,10978176
2012-10-26,1703.39,1665.61,1704.38,1658.93,8268304
2012-10-29,1661.19,1657.77,1668.6,1650.33,5013088
2012-10-30,1658.35,1658.77,1672.56,1649.83,6950585
2012-10-31,1658.31,1667.82,1668.68,1653.87,8878677
2012-11-01,1670.47,1696.98,1702.51,1670.33,10102695
2012-11-02,1698.09,1707.87,1709.2,1688.94,8038812
2012-11-05,1706.93,1710.36,1719.56,1698.6,6532912
2012-11-06,1710.57,1695.94,1711.33,1672.65,5996065
2012-11-07,1691.16,1690.61,1702.29,1680.93,7223695
2012-11-08,1681.4,1656.18,1681.4,1655.44,7360804
2012-11-09,1653.1,1662.83,1668.66,1650.69,7569993
2012-11-12,1665.03,1679.91,1680.37,1664.32,7294790
2012-11-13,1679.78,1642.95,1679.78,1640.72,6120648
2012-11-14,1645.0,1651.48,1652.29,1634.97,5232940
2012-11-15,1642.99,1620.41,1648.08,1618.68,6201948
2012-11-16,1618.1,1614.35,1619.55,1602.25,5914150
2012-11-19,1613.12,1620.5,1622.74,1600.27,5184430
2012-11-20,1625.5,1606.91,1628.54,1606.01,4431245
2012-11-21,1608.6,1630.71,1630.78,1591.81,5396091
2012-11-22,1621.06,1612.18,1621.06,1606.29,3855567
2012-11-23,1616.23,1622.8,1629.83,1611.89,5591784
2012-11-26,1621.01,1613.06,1625.26,1611.43,4931730
2012-11-27,1607.2,1581.36,1609.15,1580.83,5823322
2012-11-28,1575.48,1559.75,1576.24,1556.24,5643671
2012-11-29,1559.08,1553.57,1567.73,1552.12,5132272
2012-11-30,1550.94,1576.62,1577.38,1545.8,7237552
2012-12-03,1574.96,1558.75,1581.46,1557.98,9434671
2012-12-04,1556.19,1578.45,1580.6,1553.46,8028632
2012-12-05,1576.02,1630.1,1639.24,1573.22,15388292
2012-12-06,1630.1,1623.34,1636.83,1617.41,9266855
2012-12-07,1623.03,1650.02,1653.82,1617.64,13343706
2012-12-10,1658.46,1676.07,1682.85,1655.44,14351520
2012-12-11,1671.42,1662.46,1677.74,1658.91,9685826
2012-12-12,1661.07,1664.84,1668.57,1649.61,7792562
2012-12-13,1659.91,1644.12,1662.68,1641.79,6609733
2012-12-14,1648.03,1716.89,1718.0,1648.03,19825837
2012-12-17,1720.1,1728.17,1740.22,1719.07,17375648
2012-12-18,1725.52,1727.36,1748.76,1714.22,13270164
2012-12-19,1728.16,1734.41,1745.08,1723.88,10091916
2012-12-20,1730.21,1743.43,1746.72,1718.77,11546813
2012-12-21,1742.68,1733.51,1766.62,1728.59,12989365
2012-12-24,1730.78,1732.03,1742.32,1726.46,7832569
2012-12-25,1728.08,1778.42,1785.59,1721.91,15719711
2012-12-26,1777.04,1786.02,1786.56,1769.3,11393642
2012-12-27,1792.5,1779.83,1805.63,1778.85,13227739
2012-12-28,1780.31,1798.29,1798.61,1775.84,10428489
2012-12-31,1802.67,1829.14,1829.56,1800.13,14051193
2013-01-04,1843.73,1829.31,1848.04,1812.5,20318132
2013-01-07,1825.25,1841.11,1845.13,1820.93,14975574
2013-01-08,1840.51,1848.2,1853.47,1825.84,13854935
2013-01-09,1844.31,1839.57,1850.56,1823.5,12279146
2013-01-10,1839.48,1861.18,1872.32,1839.12,14562633
2013-01-11,1862.78,1833.97,1872.75,1831.39,15416948
2013-01-14,1828.41,1904.51,1905.37,1826.41,16823866
2013-01-15,1908.49,1920.45,1928.37,1906.31,20307814
2013-01-16,1920.83,1922.29,1925.65,1880.94,17930724
2013-01-17,1915.42,1875.72,1915.42,1870.77,12210905
2013-01-18,1881.38,1905.58,1911.21,1878.02,14784305
2013-01-21,1910.54,1922.9,1923.35,1895.92,17296008
2013-01-22,1924.49,1892.07,1924.49,1882.12,16510872
2013-01-23,1889.64,1899.22,1905.2,1878.53,12253198
2013-01-24,1899.35,1869.26,1924.44,1858.68,16559059
2013-01-25,1867.88,1852.04,1872.51,1851.45,9123021
2013-01-28,1858.14,1895.47,1895.48,1858.14,12887452
2013-01-29,1895.57,1899.33,1901.85,1887.01,13452455
2013-01-30,1900.95,1911.0,1911.32,1886.55,13261841
2013-01-31,1909.65,1909.11,1912.01,1900.59,13302009
2013-02-01,1904.74,1923.89,1925.63,1900.84,13986819
2013-02-04,1928.31,1936.95,1940.53,1923.56,17181971
2013-02-05,1927.88,1974.63,1976.8,1924.75,29091260
2013-02-06,1975.29,1966.37,1979.32,1962.02,15920995
2013-02-07,1965.27,1971.7,1974.6,1951.39,13510356
2013-02-08,1970.95,1980.39,1990.34,1970.77,12714724
2013-02-18,1987.88,1981.28,1990.79,1966.98,14298013
2013-02-19,1982.97,1947.1,1992.33,1939.1,15445814
2013-02-20,1947.4,1959.55,1959.76,1936.92,10927084
2013-02-21,1944.98,1891.77,1944.98,1882.9,16747848
2013-02-22,1892.15,1884.7,1902.88,1881.17,9364243
2013-02-25,1890.6,1890.4,1904.59,1881.32,7773805
2013-02-26,1883.49,1857.41,1890.98,1855.11,11016501
2013-02-27,1861.16,1867.48,1877.53,1852.41,8420011
2013-02-28,1874.71,1913.88,1913.88,1871.72,11676627
2013-03-01,1914.98,1916.93,1922.42,1892.8,10038999
2013-03-04,1900.14,1851.68,1900.14,1839.22,17345192
2013-03-05,1851.72,1873.46,1873.61,1842.05,10715169
2013-03-06,1881.67,1896.92,1897.35,1869.2,12751168
2013-03-07,1889.29,1876.39,1901.66,1862.25,11557021
2013-03-08,1877.48,1862.15,1883.14,1860.09,6734280
2013-03-11,1862.16,1857.45,1868.52,1850.04,7216779
2013-03-12,1858.12,1824.45,1870.32,1805.38,10947271
2013-03-13,1820.16,1796.69,1820.16,1785.81,8474210
2013-03-14,1788.89,1799.05,1808.5,1787.81,6591403
2013-03-15,1807.82,1817.85,1843.74,1796.92,11883414
2013-03-18,1810.66,1781.47,1816.13,1780.28,9334608
2013-03-19,1788.72,1792.0,1794.28,1772.35,7681601
2013-03-20,1793.32,1833.2,1833.78,1791.67,10911580
2013-03-21,1835.3,1841.08,1846.62,1829.84,9106305
2013-03-22,1842.19,1849.92,1853.36,1835.54,8536974
2013-03-25,1852.57,1846.45,1859.94,1839.59,7333352
2013-03-26,1840.3,1821.88,1840.3,1805.73,8360636
2013-03-27,1820.1,1833.67,1843.4,1820.1,8291511
2013-03-28,1820.25,1789.58,1820.25,1787.12,11988157
2013-03-29,1796.27,1793.16,1802.38,1786.56,7232814
2013-04-01,1789.77,1794.29,1802.79,1785.75,8037596
2013-04-02,1795.4,1791.19,1810.88,1783.31,8817543
2013-04-03,1796.77,1783.4,1800.4,1776.55,6744445
2013-04-08,1755.48,1769.92,1770.49,1736.05,8796612
2013-04-09,1771.74,1782.28,1785.75,1769.68,7628391
2013-04-10,1783.73,1789.57,1790.66,1773.64,8639606
2013-04-11,1796.42,1780.02,1800.56,1778.28,8201354
2013-04-12,1778.79,1770.39,1786.33,1767.66,6286340
2013-04-15,1765.69,1739.62,1766.57,1736.13,7281455
2013-04-16,1730.17,1754.96,1755.32,1726.59,8100493
2013-04-17,1753.97,1751.31,1755.45,1736.0,6264618
2013-04-18,1742.07,1752.25,1763.56,1737.03,6320336
2013-04-19,1752.74,1792.15,1794.81,1752.72,10780626
2013-04-22,1782.68,1796.99,1797.31,1781.15,9157835
2013-04-23,1796.04,1747.82,1796.23,1743.93,8465068
2013-04-24,1748.02,1772.91,1777.36,1744.96,8162892
2013-04-25,1767.31,1746.57,1770.22,1745.19,7303879
2013-04-26,1750.2,1721.34,1756.62,1716.42,6704107
2013-05-02,1717.57,1706.89,1718.37,1699.75,7235240
2013-05-03,1710.22,1729.81,1741.57,1710.22,8297939
2013-05-06,1734.79,1751.09,1753.19,1734.48,8499224
2013-05-07,1748.67,1756.05,1756.54,1741.1,7794353
2013-05-08,1763.74,1764.62,1774.37,1757.15,7769725
2013-05-09,1763.53,1754.15,1764.71,1744.05,7811791
2013-05-10,1750.51,1774.07,1774.67,1750.04,7378275
2013-05-13,1780.9,1790.34,1790.66,1776.6,8327007
2013-05-14,1787.14,1768.64,1788.16,1757.13,7987804
2013-05-15,1769.33,1787.18,1787.43,1769.15,7321578
2013-05-16,1783.99,1814.79,1815.27,1777.39,10326762
2013-05-17,1813.3,1847.34,1850.86,1811.36,12577926
2013-05-20,1852.27,1863.89,1868.19,1851.92,12356527
2013-05-21,1866.99,1878.73,1882.45,1863.68,11174264
2013-05-22,1877.76,1875.18,1885.76,1866.46,10774134
2013-05-23,1871.79,1862.41,1889.61,1858.06,10846616
2013-05-24,1866.18,1881.11,1881.75,1860.87,8524618
2013-05-27,1880.98,1882.77,1894.56,1877.01,9244058
2013-05-28,1883.71,1902.24,1902.78,1867.93,12144451
2013-05-29,1904.63,1908.6,1915.92,1901.4,11231387
2013-05-30,1901.41,1904.32,1908.28,1895.09,9203488
2013-05-31,1905.73,1878.37,1910.55,1876.75,9276635
2013-06-03,1879.91,1882.56,1895.51,1875.31,8873584
2013-06-04,1881.1,1857.62,1883.57,1846.58,10016330
2013-06-05,1854.98,1851.07,1860.9,1842.98,7343578
2013-06-06,1847.75,1831.79,1852.23,1829.17,7375944
2013-06-07,1832.81,1806.24,1839.73,1796.85,8904940
