date,open,close,high,low,vol
2012-09-25,5188.59,5177.71,5201.86,5161.6,6972532
2012-09-26,5172.34,5125.12,5185.61,5118.29,7097349
2012-09-27,5124.17,5239.19,5281.07,5120.32,14221987
2012-09-28,5210.22,5327.0,5335.84,5206.96,15282598
2012-10-08,5324.24,5302.8,5348.77,5273.34,8602979
2012-10-09,5326.89,5398.04,5415.95,5326.89,12979666
2012-10-10,5384.19,5402.02,5409.75,5362.67,9247396
2012-10-11,5387.98,5370.26,5393.22,5357.86,9471958
2012-10-12,5385.11,5374.87,5428.96,5349.56,10771133
2012-10-15,5373.5,5361.63,5379.38,5331.8,7133849
2012-10-16,5360.49,5372.92,5405.85,5341.11,8900797
2012-10-17,5386.3,5386.26,5407.77,5350.05,9360633
2012-10-18,5401.03,5446.38,5463.36,5395.22,12028237
2012-10-19,5443.18,5425.57,5452.4,5421.06,8807412
2012-10-22,5408.5,5441.39,5455.18,5394.88,8949596
2012-10-23,5442.03,5386.37,5447.96,5380.43,8130876
2012-10-24,5375.84,5396.79,5415.44,5369.78,8346422
2012-10-25,5394.02,5379.35,5430.47,5369.53,10424939
2012-10-26,5381.66,5303.45,5384.18,5282.66,10378542
2012-10-29,5291.31,5292.72,5304.09,5269.56,6852346
2012-10-30,5289.44,5294.95,5328.16,5276.07,8443855
2012-10-31,5296.34,5321.76,5325.88,5277.28,8669084
2012-11-01,5324.19,5401.62,5413.95,5323.91,13373011
2012-11-02,5399.83,5430.61,5436.77,5377.56,12122214
2012-11-05,5416.9,5414.11,5443.76,5388.88,14318967
2012-11-06,5411.2,5394.82,5414.6,5327.49,11070337
2012-11-07,5385.53,5388.89,5407.59,5363.05,9208392
2012-11-08,5356.46,5310.21,5362.19,5308.52,9845176
2012-11-09,5302.07,5293.18,5320.66,5278.1,10156007
2012-11-12,5296.79,5316.89,5318.67,5278.32,12547473
2012-11-13,5314.96,5252.5,5315.23,5240.26,11276739
2012-11-14,5249.5,5268.94,5273.13,5239.18,8000437
2012-11-15,5243.73,5209.3,5266.33,5206.58,8149122
2012-11-16,5198.51,5172.78,5204.85,5144.09,9313007
2012-11-19,5170.61,5169.01,5172.96,5119.97,8200098
2012-11-20,5181.04,5157.99,5187.56,5142.4,6588667
2012-11-21,5158.68,5199.71,5202.99,5117.66,7858459
2012-11-22,5174.23,5172.71,5187.56,5156.11,6582727
2012-11-23,5180.57,5207.76,5223.62,5176.74,9584336
2012-11-26,5196.92,5196.84,5215.65,5179.68,6871890
2012-11-27,5184.39,5142.12,5198.76,5139.79,11168791
2012-11-28,5120.26,5085.83,5127.13,5070.27,10144825
2012-11-29,5081.23,5068.64,5102.3,5062.83,9335010
2012-11-30,5067.46,5126.16,5130.09,5059.77,11340151
2012-12-03,5117.85,5068.27,5131.43,5062.1,14158687
2012-12-04,5056.41,5103.91,5112.43,5041.64,11830699
2012-12-05,5094.01,5232.3,5253.16,5087.12,29793124
2012-12-06,5225.8,5213.84,5239.53,5192.28,17888295
2012-12-07,5214.01,5304.22,5306.56,5203.46,28557425
2012-12-10,5320.48,5350.69,5358.26,5311.84,27776027
2012-12-11,5333.15,5331.02,5362.12,5318.42,18850497
2012-12-12,5325.31,5356.1,5361.04,5320.72,18067612
2012-12-13,5339.96,5318.21,5356.55,5309.58,15673792
2012-12-14,5322.44,5547.8,5552.52,5322.41,43128620
2012-12-17,5549.35,5547.94,5574.47,5523.01,32931032
2012-12-18,5537.17,5560.26,5605.1,5509.77,31251468
2012-12-19,5548.94,5551.81,5581.47,5537.33,20812861
2012-12-20,5535.31,5563.06,5573.37,5493.81,21952943
2012-12-21,5563.4,5517.39,5596.46,5504.72,22435530
2012-12-24,5515.0,5540.55,5567.85,5511.64,17534977
2012-12-25,5528.03,5682.64,5699.25,5516.33,32302256
2012-12-26,5676.22,5701.35,5702.21,5662.02,22325559
2012-12-27,5710.45,5677.11,5737.65,5668.25,23985423
2012-12-28,5681.89,5744.14,5750.55,5680.81,21457645
2012-12-31,5754.27,5826.18,5828.98,5754.27,28796007
2013-01-04,5872.78,5819.73,5884.95,5771.3,36322772
2013-01-07,5812.4,5865.79,5877.66,5805.26,25783772
2013-01-08,5872.76,5876.31,5901.04,5834.42,23720831
2013-01-09,5869.29,5867.58,5896.55,5833.47,22646224
2013-01-10,5861.7,5872.77,5901.75,5832.46,21541710
2013-01-11,5877.7,5793.93,5893.09,5772.85,23061978
2013-01-14,5777.15,5978.61,5993.15,5775.05,31883070
2013-01-15,5981.9,6001.8,6020.33,5972.53,26533905
2013-01-16,5988.55,5965.62,6011.55,5888.73,25243422
2013-01-17,5958.1,5953.9,5998.36,5921.49,20627774
2013-01-18,5979.64,6047.45,6057.9,5966.15,25047824
2013-01-21,6057.65,6044.42,6059.22,5999.82,28827915
2013-01-22,6037.36,6002.79,6039.53,5959.19,40415911
2013-01-23,5987.92,6031.15,6033.1,5970.86,28815529
2013-01-24,6032.65,5991.36,6145.46,5954.65,41166145
2013-01-25,5991.61,6015.87,6030.31,5983.28,19203023
2013-01-28,6036.1,6135.95,6137.0,6035.18,34489507
2013-01-29,6136.04,6140.64,6153.53,6096.49,35142126
2013-01-30,6138.23,6154.34,6157.38,6083.66,37249095
2013-01-31,6162.27,6192.39,6196.39,6123.58,37101160
2013-02-01,6181.49,6270.87,6275.08,6164.02,37826036
2013-02-04,6275.0,6269.64,6307.43,6243.23,45329864
2013-02-05,6237.2,6330.58,6333.78,6229.07,43612393
2013-02-06,6330.11,6335.03,6353.14,6289.62,29682043
2013-02-07,6321.39,6291.68,6336.21,6238.41,37713762
2013-02-08,6285.95,6338.22,6371.56,6284.68,30523792
2013-02-18,6363.12,6332.17,6371.96,6279.42,27654894
2013-02-19,6331.36,6256.83,6346.87,6233.99,24970092
2013-02-20,6255.39,6317.01,6319.01,6252.69,26934130
2013-02-21,6268.16,6150.86,6268.16,6101.59,38639111
2013-02-22,6145.85,6128.28,6175.21,6114.11,22290428
2013-02-25,6146.96,6169.27,6195.77,6135.11,19389311
2013-02-26,6136.93,6077.62,6205.89,6065.45,32767425
2013-02-27,6086.86,6092.31,6146.9,6044.75,23113861
2013-02-28,6115.14,6234.25,6235.84,6082.48,30569239
2013-03-01,6234.76,6243.2,6258.71,6153.85,24638938
2013-03-04,6185.27,6095.85,6234.3,6054.85,38156485
2013-03-05,6118.36,6263.08,6268.51,6108.37,32245895
2013-03-06,6299.95,6344.45,6360.68,6283.24,31676082
2013-03-07,6320.58,6250.11,6346.15,6203.94,29669865
2013-03-08,6257.06,6231.31,6295.71,6220.57,18425122
2013-03-11,6219.15,6205.53,6235.26,6159.73,15152195
2013-03-12,6198.65,6126.26,6267.39,6063.23,24523133
2013-03-13,6107.17,6073.8,6122.37,6038.34,18792885
2013-03-14,6045.7,6091.81,6111.39,6043.3,15950762
2013-03-15,6092.59,6139.11,6236.41,6055.69,28063852
2013-03-18,6116.47,6071.2,6160.87,6065.79,20339410
2013-03-19,6086.92,6109.77,6124.67,6047.6,18035763
2013-03-20,6109.79,6259.55,6260.95,6107.66,32759078
2013-03-21,6266.11,6288.71,6312.01,6247.75,23723075
2013-03-22,6286.37,6321.09,6329.82,6276.42,18239343
2013-03-25,6345.29,6315.02,6367.06,6295.98,18176691
2013-03-26,6295.19,6281.65,6302.54,6207.47,22656456
2013-03-27,6277.02,6290.57,6350.99,6260.85,19635595
