date,open,close,high,low,vol
2012-09-25,2874.21,2867.05,2887.09,2854.66,4587920
2012-09-26,2861.65,2810.34,2869.8,2802.76,4666498
2012-09-27,2807.74,2868.61,2882.82,2802.85,6172955
2012-09-28,2854.57,2909.7,2911.13,2846.51,5362697
2012-10-08,2909.78,2899.08,2926.74,2883.91,4414703
2012-10-09,2902.49,2967.12,2967.36,2902.49,6952020
2012-10-10,2958.0,2987.48,2992.21,2949.99,6893865
2012-10-11,2982.58,2931.03,2982.58,2929.88,6198258
2012-10-12,2935.82,2929.54,2962.57,2902.07,4634335
2012-10-15,2926.02,2905.67,2928.83,2880.31,3604290
2012-10-16,2904.53,2912.29,2931.52,2895.48,3964604
2012-10-17,2917.29,2918.36,2924.21,2891.14,4017164
2012-10-18,2920.89,2970.94,2976.63,2919.93,7630214
2012-10-19,2969.04,2961.5,2977.98,2954.7,5030434
2012-10-22,2948.57,2969.65,2973.11,2935.09,4337722
2012-10-23,2969.48,2945.65,2980.98,2941.37,5635403
2012-10-24,2930.83,2958.93,2965.09,2927.25,6015132
2012-10-25,2963.94,2938.47,2991.17,2936.94,7914861
2012-10-26,2927.83,2867.63,2930.99,2853.7,6604506
2012-10-29,2861.37,2860.25,2874.66,2847.24,4132849
2012-10-30,2861.44,2865.98,2890.66,2858.27,3904054
2012-10-31,2866.77,2877.28,2878.05,2854.5,4265104
2012-11-01,2878.53,2921.32,2930.61,2877.47,6449356
2012-11-02,2923.98,2939.54,2940.33,2908.36,5645297
2012-11-05,2938.63,2939.81,2950.77,2923.27,5246976
2012-11-06,2937.51,2924.73,2938.82,2881.13,6466275
2012-11-07,2920.04,2917.06,2932.28,2904.77,4577772
2012-11-08,2896.33,2854.68,2898.86,2853.31,5879988
2012-11-09,2846.36,2863.95,2873.81,2844.37,5294581
2012-11-12,2862.9,2887.28,2888.2,2861.24,5552842
2012-11-13,2886.48,2831.27,2886.48,2826.79,5410756
2012-11-14,2829.17,2834.04,2836.57,2805.12,4376440
2012-11-15,2821.11,2782.0,2828.72,2780.19,4107728
2012-11-16,2778.35,2770.97,2779.62,2751.12,4312374
2012-11-19,2770.49,2785.01,2785.37,2749.69,3536927
2012-11-20,2789.54,2774.24,2796.32,2770.14,3344321
2012-11-21,2774.77,2810.54,2810.75,2748.68,5002259
2012-11-22,2797.56,2781.27,2797.56,2773.81,3871666
2012-11-23,2779.85,2792.18,2803.09,2777.45,3901748
2012-11-26,2790.48,2768.37,2794.77,2763.16,3543521
2012-11-27,2760.43,2693.17,2760.43,2690.99,4431952
2012-11-28,2682.3,2643.42,2682.3,2635.27,3887445
2012-11-29,2643.59,2623.94,2659.96,2621.12,3640045
2012-11-30,2620.5,2655.31,2656.09,2614.84,3631499
2012-12-03,2655.53,2602.19,2658.76,2601.13,4139909
2012-12-04,2592.21,2622.33,2624.42,2564.98,4436351
2012-12-05,2615.24,2711.35,2725.65,2606.72,8429684
2012-12-06,2709.54,2712.92,2727.2,2699.21,6717504
2012-12-07,2707.25,2766.94,2771.04,2702.63,8663416
2012-12-10,2770.09,2805.02,2812.16,2762.82,9211394
2012-12-11,2798.31,2787.84,2817.86,2783.3,7916137
2012-12-12,2788.97,2796.27,2809.3,2770.97,6293079
