date,open,close,high,low,vol
2012-09-25,3481.26,3483.56,3496.26,3472.74,7323502
2012-09-26,3482.06,3452.32,3487.0,3449.39,7774298
2012-09-27,3453.03,3532.01,3568.1,3452.98,21253952
2012-09-28,3518.51,3597.47,3598.65,3511.69,17187052
2012-10-08,3594.8,3558.96,3604.41,3546.27,7317567
2012-10-09,3569.0,3627.84,3635.7,3569.0,13805720
2012-10-10,3621.78,3627.13,3629.49,3606.82,7722677
2012-10-11,3621.04,3604.84,3621.97,3602.75,7928804
2012-10-12,3611.78,3603.19,3638.44,3587.24,12173278
2012-10-15,3609.55,3587.98,3609.55,3573.88,6112917
2012-10-16,3588.27,3592.39,3613.23,3580.85,12841697
2012-10-17,3604.81,3601.98,3609.26,3576.53,9256855
2012-10-18,3606.08,3644.97,3651.61,3605.14,13635880
2012-10-19,3642.21,3641.53,3648.6,3636.47,7552192
2012-10-22,3633.05,3653.23,3656.85,3619.6,9630591
2012-10-23,3652.48,3620.57,3653.65,3617.79,7745375
2012-10-24,3613.48,3614.99,3626.74,3608.27,6824401
2012-10-25,3615.4,3592.06,3626.71,3590.87,8790395
2012-10-26,3593.62,3528.7,3594.58,3520.44,9438588
2012-10-29,3525.63,3511.98,3529.04,3504.42,9572736
2012-10-30,3513.82,3517.78,3533.21,3506.67,12382630
2012-10-31,3519.89,3532.67,3533.16,3513.15,7701039
2012-11-01,3535.84,3589.99,3598.01,3535.14,11630685
2012-11-02,3590.92,3601.86,3604.85,3575.61,8038082
2012-11-05,3597.54,3593.08,3614.34,3582.71,7078086
2012-11-06,3599.72,3575.61,3601.25,3542.02,9608606
2012-11-07,3573.44,3575.25,3586.64,3560.57,7314000
2012-11-08,3561.05,3522.02,3561.28,3520.72,8437341
2012-11-09,3515.07,3509.92,3523.52,3506.1,5585482
2012-11-12,3514.67,3517.2,3522.48,3500.44,7220363
2012-11-13,3518.22,3471.38,3518.22,3466.15,8470226
2012-11-14,3471.95,3478.64,3480.24,3461.9,10542531
2012-11-15,3470.62,3443.19,3473.71,3442.89,8999742
2012-11-16,3440.89,3415.0,3440.89,3402.97,9434615
2012-11-19,3413.49,3417.14,3417.98,3388.68,8469274
2012-11-20,3423.59,3407.45,3427.67,3403.33,7046268
2012-11-21,3408.81,3443.84,3444.62,3393.8,12525125
2012-11-22,3432.11,3429.14,3432.11,3416.56,9514798
2012-11-23,3432.86,3449.33,3458.03,3429.59,9515155
2012-11-26,3446.01,3434.07,3446.01,3427.39,7394046
2012-11-27,3430.6,3402.6,3430.6,3401.0,9333793
2012-11-28,3396.44,3374.19,3396.44,3370.82,8796482
2012-11-29,3375.98,3364.54,3386.22,3364.45,8577241
2012-11-30,3361.82,3386.62,3387.7,3355.92,8911980
2012-12-03,3384.88,3358.48,3398.83,3356.73,8086090
2012-12-04,3352.15,3382.29,3384.87,3347.34,9264459
2012-12-05,3380.68,3484.51,3496.85,3376.99,19436421
2012-12-06,3484.48,3480.54,3489.2,3466.5,12543894
2012-12-07,3481.51,3539.43,3543.47,3476.16,19059140
2012-12-10,3546.55,3568.09,3573.76,3546.55,20835018
2012-12-11,3560.11,3553.75,3567.97,3548.86,9782491
2012-12-12,3555.85,3564.03,3568.43,3543.94,14371476
2012-12-13,3556.0,3537.08,3558.53,3535.13,11235056
2012-12-14,3537.4,3693.65,3695.4,3537.29,25866681
2012-12-17,3694.39,3705.92,3717.23,3692.65,20561079
2012-12-18,3703.18,3708.61,3746.27,3679.55,18698972
2012-12-19,3705.97,3711.9,3728.9,3700.05,12762129
