date,open,close,high,low,vol
2012-09-25,708.13,710.1,714.44,707.27,6393734
2012-09-26,708.97,704.13,711.91,702.81,5682718
2012-09-27,704.91,727.34,733.91,704.49,12576651
2012-09-28,721.33,737.02,738.83,720.87,13090561
2012-10-08,736.97,731.1,743.07,727.2,7634913
2012-10-09,735.34,745.8,749.22,735.34,10732891
2012-10-10,744.23,743.32,745.19,739.69,6498824
2012-10-11,740.96,739.23,742.9,736.42,8480152
2012-10-12,742.24,741.72,749.38,736.39,8612758
2012-10-15,742.95,741.53,745.16,737.01,5460194
2012-10-16,740.68,740.27,745.48,737.55,5942202
2012-10-17,742.75,741.22,745.3,735.28,7213965
2012-10-18,742.97,749.81,751.84,741.58,9840379
2012-10-19,748.94,749.55,751.78,748.62,7616776
2012-10-22,746.24,752.92,754.78,745.31,6803352
2012-10-23,753.01,744.4,754.86,743.6,6877622
2012-10-24,741.69,744.08,747.92,741.35,6543602
2012-10-25,743.41,739.77,748.3,739.24,8414951
2012-10-26,739.84,728.66,740.93,725.04,8410195
2012-10-29,727.13,721.06,728.61,718.86,6249765
2012-10-30,721.56,721.55,727.64,719.36,7046116
2012-10-31,722.16,726.08,727.14,719.83,7784792
2012-11-01,726.85,739.09,743.55,726.79,11925085
2012-11-02,739.02,743.19,744.35,735.13,8808471
2012-11-05,742.54,743.11,747.88,739.45,7655154
2012-11-06,743.25,741.72,744.26,730.91,8252544
2012-11-07,740.62,739.28,742.82,734.96,6440623
2012-11-08,733.93,728.82,735.28,728.46,7681885
2012-11-09,727.67,729.07,731.34,726.18,7552812
2012-11-12,729.38,731.93,732.88,725.65,8863300
2012-11-13,732.14,720.78,732.15,718.15,8054622
2012-11-14,720.52,723.56,725.04,718.44,6524492
2012-11-15,719.97,715.75,722.65,715.61,6711481
2012-11-16,714.94,709.76,715.9,705.31,7755781
2012-11-19,708.85,710.15,710.63,702.35,6441577
2012-11-20,711.48,703.99,712.36,703.3,5290771
2012-11-21,704.2,714.48,715.04,702.81,6261712
2012-11-22,711.83,711.89,713.02,708.43,4627681
2012-11-23,714.75,716.78,720.11,712.42,6587321
2012-11-26,714.48,714.39,716.92,711.78,4799135
2012-11-27,713.01,709.17,714.53,708.35,7185126
