date,open,close,high,low,vol
2012-09-25,5205.42,5193.41,5240.45,5174.7,20726270
2012-09-26,5187.19,5116.37,5207.48,5107.17,19169996
2012-09-27,5116.27,5267.16,5302.2,5113.12,37869326
2012-09-28,5231.4,5370.88,5379.11,5227.3,41774675
2012-10-08,5368.95,5331.15,5401.28,5301.04,24939367
2012-10-09,5354.66,5453.04,5463.12,5354.66,37199392
2012-10-10,5436.31,5470.91,5473.09,5417.33,26995266
2012-10-11,5450.25,5402.57,5460.91,5401.22,27441498
2012-10-12,5425.63,5407.02,5474.68,5359.21,26473307
2012-10-15,5404.95,5373.46,5405.52,5330.18,19457848
2012-10-16,5370.07,5383.25,5427.11,5357.31,22347852
2012-10-17,5404.81,5392.51,5421.67,5341.5,24155775
2012-10-18,5406.0,5479.82,5491.64,5405.92,34464971
2012-10-19,5477.43,5461.05,5494.6,5453.62,24144926
2012-10-22,5434.09,5483.48,5495.66,5421.52,23202363
2012-10-23,5482.05,5417.1,5492.4,5408.96,26111558
2012-10-24,5390.59,5410.48,5436.47,5384.9,24329965
2012-10-25,5410.04,5365.65,5452.45,5361.31,29839706
2012-10-26,5362.28,5256.49,5368.32,5231.48,28661032
2012-10-29,5241.61,5233.35,5259.07,5210.78,19885929
2012-10-30,5233.24,5249.09,5291.2,5225.94,24802226
2012-10-31,5249.38,5280.2,5281.43,5227.4,25713333
2012-11-01,5283.73,5388.39,5406.86,5283.26,37013764
2012-11-02,5389.0,5418.51,5427.52,5360.45,31305433
2012-11-05,5406.22,5400.79,5437.34,5376.08,29130329
2012-11-06,5400.67,5371.63,5406.19,5288.82,26673508
2012-11-07,5364.89,5364.13,5400.56,5338.0,24180798
2012-11-08,5316.64,5248.92,5337.15,5247.96,25878977
2012-11-09,5239.22,5235.72,5269.19,5219.45,22934307
2012-11-12,5243.23,5275.98,5276.88,5225.51,25796271
2012-11-13,5275.32,5168.44,5275.32,5163.18,25171434
2012-11-14,5169.92,5195.33,5199.06,5147.5,19359832
2012-11-15,5165.76,5112.78,5194.04,5110.11,20844490
2012-11-16,5103.45,5083.72,5108.14,5047.97,22121779
2012-11-19,5079.16,5097.11,5100.44,5032.52,19570642
2012-11-20,5113.78,5072.08,5123.33,5068.2,16900429
2012-11-21,5073.24,5148.25,5148.54,5028.1,21106895
2012-11-22,5119.47,5097.66,5126.55,5084.15,16250802
2012-11-23,5109.86,5128.07,5152.28,5097.84,21119157
2012-11-26,5117.17,5089.12,5128.38,5081.61,17091144
2012-11-27,5072.72,4982.05,5078.9,4981.26,23474905
2012-11-28,4962.11,4912.73,4966.11,4902.72,21874194
2012-11-29,4911.97,4871.35,4940.94,4865.49,21758312
2012-11-30,4870.12,4946.41,4951.43,4858.22,26799315
2012-12-03,4940.06,4870.45,4977.52,4868.14,30911470
2012-12-04,4861.01,4930.05,4937.85,4840.97,27278568
2012-12-05,4920.44,5103.48,5135.52,4911.75,62166528
2012-12-06,5100.13,5084.97,5122.81,5066.07,36220836
2012-12-07,5086.0,5193.35,5204.52,5073.92,56489580
2012-12-10,5209.57,5257.17,5263.78,5197.8,55363722
2012-12-11,5237.06,5222.35,5268.47,5210.2,38517527
2012-12-12,5213.56,5236.87,5248.46,5188.48,34603107
2012-12-13,5219.59,5179.87,5241.27,5175.46,30667317
2012-12-14,5186.42,5432.84,5437.44,5186.42,84304164
2012-12-17,5442.42,5471.22,5502.24,5442.42,70150088
2012-12-18,5460.39,5476.52,5551.19,5421.79,64426916
